voltage,current,temperature,current_charge,voltage_charge,time
4.1100087427058325,-0.000565182953593636,23.001420765817436,0.0,-0.007,0.0
3.7134307419735997,-4.4309543625722085,22.992592435644607,-4.436,1.644,2.5469999999999997
4.215119311754465,1.5175297061795243,23.033208958431295,1.507,4.926,6.859
4.235156577182313,1.5140628403058847,23.07320000700803,1.507,4.953,10.922
4.239428421397782,1.4052823971580692,23.10872763779334,1.404,4.91,16.5
4.238346741640277,1.3181693333521471,23.13760039679317,1.311,4.867,21.016
4.236868799001651,1.2408381428371933,23.151094601780315,1.234,4.829,25.625
4.234366865561092,1.1637855928056382,23.16306069834078,1.158,4.791,30.218999999999998
4.230976899215875,1.0893253777119771,23.169543529109408,1.083,4.753,34.734
4.228206868714347,1.0265485859497046,23.179782585066413,1.021,4.721,39.25
4.225452784015355,0.9744893856372393,23.183099275610527,0.969,4.694,43.781000000000006
4.22273101763497,0.9209232289884798,23.182362900926545,0.916,4.662,48.297000000000004
4.219676513663649,0.8712985643392638,23.187525731138354,0.865,4.635,52.813
4.217291410649454,0.8326834154897332,23.19034315694265,0.824,4.619,57.391000000000005
4.2154776378822065,0.7968506747433527,23.191779614571548,0.792,4.597,61.969
4.212923090083678,0.7557313008741857,23.186884640891225,0.752,4.575,66.531
4.210737249231206,0.7275961925401727,23.1813878309573,0.722,4.559,71.125
4.20989739355413,0.7074594823919733,23.181360915807442,0.701,4.548,75.688
4.2078786712835035,0.6742465340183856,23.181999797784776,0.671,4.532,80.281
4.2065259804663615,0.6558798704887632,23.17584340718898,0.65,4.521,84.813
4.205471960936286,0.6342117551823215,23.18773483350801,0.629,4.511,89.328
4.203751590273134,0.615059499617864,23.180227883401876,0.609,4.5,93.844
4.2033107878267515,0.603192553096787,23.17544593456509,0.599,4.494,98.35900000000001
4.202721670072582,0.5925943988003438,23.165741858816855,0.588,4.489,102.85900000000001
4.201998797081545,0.5834909148931867,23.166762834532022,0.578,4.484,107.375
4.201584738516638,0.5725945465852911,23.172003703793358,0.567,4.478,111.891
