voltage,current,temperature,current_charge,voltage_charge,time
3.352258662908358,-0.0008547181232605661,33.452138115876444,0.0,-0.007,0.0
3.059349843868466,-3.4215870166257587,33.40647754416427,-3.438,1.418,2.453000000000003
3.4341853192384493,1.5154025838531984,33.38122824489414,1.507,4.149,6.859000000000002
3.4706608385904647,1.5117520116994714,33.369208758066456,1.507,4.197,11.046
3.49353896613378,1.5153469826615695,33.322786911537094,1.507,4.219,15.25
3.5126075624774407,1.515721634951249,33.27203514442339,1.507,4.241,19.421
3.529243500631393,1.5152705197414085,33.21198761191929,1.507,4.257,23.671
3.5449886127367405,1.5167293137949998,33.16116507956201,1.507,4.273,27.859
3.5590830193616663,1.5126625468979291,33.099841341129085,1.507,4.289,32.046
3.5727246415630933,1.5177216128207365,33.02197000686511,1.507,4.3,36.218
3.5849652202879354,1.5147984401924037,32.95257691655379,1.507,4.311,40.437
3.5964009314059835,1.51105924020478,32.896227813286814,1.507,4.327,44.625
3.6077617148945653,1.5152461766970717,32.83322340539049,1.506,4.338,48.796
3.6181696828566827,1.5158632940950962,32.7681676997426,1.507,4.349,53.015
3.628000403962462,1.5170167860370292,32.70567767250031,1.507,4.359,57.203
3.637538428755933,1.5159004529699414,32.635946353198015,1.507,4.365,61.406
3.646396288527301,1.5155802952606907,32.56719499335385,1.507,4.376,65.64
3.6546146069892194,1.5180389145152935,32.499087147357976,1.507,4.386,69.812
3.663257141843499,1.5144575002067084,32.44256136421088,1.507,4.392,74.015
3.6709095950260444,1.518880148377578,32.37280308822535,1.507,4.403,78.187
3.678379973417302,1.517719477274869,32.31473488783045,1.507,4.408,82.406
3.6858789991155962,1.513760231291847,32.241114445101246,1.507,4.413,86.593
3.692398560636703,1.5145428484218297,32.18225903675477,1.507,4.424,90.781
3.699290047259766,1.5169084303243165,32.118297528282774,1.507,4.43,95.0
3.70570760448244,1.513339995328484,32.06787351705094,1.507,4.435,99.17099999999999
3.7118436504517995,1.5160797736894334,32.01414482040744,1.507,4.44,103.343
3.7177583436939567,1.515795840020187,31.958893791285483,1.507,4.446,107.562
3.7233516496288894,1.514406809978665,31.900382493960272,1.507,4.457,111.718
3.729223089921664,1.5170678061445386,31.83196830297321,1.507,4.462,115.906
3.7344388508456117,1.5143904869505556,31.780058766602483,1.507,4.462,120.10900000000001
3.739699802343675,1.5148881802190803,31.720947375320335,1.507,4.467,124.281
3.7444205374450013,1.5180626913346125,31.660337519836432,1.507,4.478,128.453
3.749289991648456,1.5155447854583288,31.618311911807375,1.507,4.478,132.625
3.7542672672544954,1.5158152228328932,31.551136140584934,1.507,4.484,136.828
3.7586154250177017,1.5196921343795904,31.487677828708033,1.507,4.489,141.0
3.763162465758885,1.5156945566985582,31.437640731586015,1.507,4.494,145.171
3.767754943122745,1.5171658634884548,31.379836152638553,1.507,4.5,149.39
3.7719299712636323,1.5147144712396066,31.33487304907287,1.506,4.505,153.546
3.7760221883745793,1.5157508978491512,31.27611626978422,1.507,4.511,157.718
3.7801215518917197,1.514221416272735,31.217054937637194,1.507,4.511,161.953
3.7840287927621206,1.513607394026428,31.17203379021773,1.507,4.516,166.109
3.7878119622149664,1.5145404962855558,31.115257596476884,1.507,4.521,170.296
3.791149635795978,1.5183990370462799,31.05470686637144,1.507,4.521,174.5
3.7947786135907777,1.5177585512039677,31.00727911301345,1.507,4.527,178.671
3.7979275291203844,1.513494972174414,30.96734215919104,1.507,4.532,182.84300000000002
3.8011937838505543,1.515173414440535,30.917558188587694,1.507,4.532,187.046
3.8040720088860476,1.5179084951901507,30.860497080269525,1.507,4.532,191.25
3.807000152833079,1.512765730308426,30.80877778434136,1.507,4.538,195.421
3.8099687671988844,1.516442371317899,30.761181777627414,1.507,4.543,199.59300000000002
3.8122164912148615,1.5158358005467414,30.705337054329032,1.507,4.543,203.796
3.8143542984130825,1.5162424932356813,30.654030609351434,1.507,4.543,207.96800000000002
3.816561457994738,1.5141427209271008,30.613668207586354,1.507,4.548,212.14
3.818338435606299,1.5139135098532488,30.553488173828068,1.507,4.548,216.312
3.8200326884954543,1.513971810654953,30.511740332309735,1.507,4.548,220.515
3.821738945973638,1.516345585758124,30.473742013516674,1.507,4.548,224.687
3.823080980801331,1.5169031603009484,30.41701479822738,1.507,4.554,228.859
3.8243955668741307,1.5173227538421328,30.36630907617441,1.507,4.554,233.062
3.825856979902424,1.5190811565187532,30.337099461358033,1.507,4.554,237.234
3.826914710279371,1.5132562502315317,30.301929084423527,1.507,4.559,241.406
3.8281552101806633,1.5180463494863963,30.25142568168703,1.507,4.559,245.625
3.829245497829396,1.516266171557248,30.219734253301286,1.507,4.559,249.828
3.830238475568517,1.518442348959687,30.167158930111018,1.507,4.559,254.09300000000002
3.83139883409106,1.5178052320199151,30.121388289749042,1.507,4.559,258.265
3.832608508261049,1.5171455406112193,30.083343459703066,1.507,4.565,262.437
3.8333781495108705,1.5185568422254652,30.05596932078319,1.507,4.565,266.656
3.8344356845581165,1.5185401513561556,30.02306221892286,1.507,4.565,270.828
3.8354097678586894,1.514875339258923,29.98949083124306,1.507,4.565,274.984
3.836847240804074,1.5144206807360743,29.950023169167405,1.507,4.565,279.203
3.8372629149443362,1.5139679550137144,29.911388620496098,1.507,4.57,283.375
3.8387127805367944,1.5153051116245482,29.857635354400866,1.507,4.57,287.546
3.839505640157122,1.5130759367169295,29.806486560516333,1.507,4.57,291.765
3.840483653179998,1.5141330483689166,29.78367655006804,1.507,4.57,295.937
3.840913044858772,1.5188184661650916,29.739500677426687,1.507,4.57,300.109
3.8424850421620076,1.515470038297419,29.714597480165885,1.507,4.57,304.265
3.843707978008847,1.5154879591153958,29.68563577911237,1.507,4.57,308.484
3.8448162453656454,1.516334402012801,29.647987501224563,1.507,4.57,312.64
3.8458123536433106,1.513184318628773,29.606876858391793,1.507,4.575,316.812
3.8468389766618136,1.5141799133217537,29.567852861295524,1.507,4.575,321.031
3.847758367925609,1.5183246040049816,29.538862095697827,1.507,4.575,325.203
3.8487138570044035,1.5134419790612514,29.513385888161153,1.507,4.575,329.359
3.8497443571935843,1.5135162840084653,29.48533019426005,1.507,4.575,333.593
3.850591241112464,1.5166028505282831,29.45287524285628,1.507,4.575,337.781
3.8520333447856205,1.5173562933742244,29.42366078920996,1.507,4.581,341.953
3.853087955167974,1.5155320898445925,29.3978811781902,1.507,4.581,346.109
3.854220810873505,1.5156427776578292,29.361695836616352,1.507,4.581,350.343
3.854923175010247,1.5156978031046,29.330761508595092,1.507,4.581,354.531
3.855994747883128,1.5155877949472174,29.3058390855138,1.507,4.581,358.687
3.8570278386633294,1.5186592075904668,29.27299472788044,1.507,4.586,362.859
3.858053194237101,1.5140540346773552,29.234956340164867,1.507,4.586,367.062
3.8592180737803776,1.5173937502103494,29.20799908645056,1.507,4.586,371.218
3.8602034765217113,1.515925073370388,29.165480441164302,1.507,4.586,375.39
3.8611518405450878,1.5162150741679514,29.152958089763196,1.507,4.586,379.593
3.862099770382154,1.5194490523304462,29.11645803289319,1.507,4.592,383.75
