voltage,current,temperature,current_load,voltage_load,time,ic
4.189776104976122,-0.00018192896957289786,23.470322857025764,0.0006,0.0,0.0,563031.9584113777
4.189742916806746,-0.0018747315702485907,23.482720673446533,0.0006,4.205,9.343,118.31834408173849
3.992444685656104,-2.007926779838699,23.510455620333637,1.9988,3.042,21.015,1218.6366007349445
3.974544353443167,-2.011680557596562,23.580541282267887,1.9986,3.037,31.922,1589.3039851357591
3.9607018159514356,-2.0107236980529692,23.665086256959178,1.9986,3.024,42.922,1941.0383425752289
3.949449075847898,-2.008028990650215,23.75989865951402,1.9986,3.018,53.843,2203.098958394072
3.939547568738158,-2.0088008164861257,23.862544156510555,1.9986,3.007,64.75,2398.621235131666
3.9304798594719195,-2.0094639078413383,23.968568149380697,1.9986,3.001,75.625,2788.4142619340128
3.9226797272258183,-2.0092410381622714,24.080406902253372,1.9986,2.996,86.5,3032.098806857992
3.915424026999216,-2.0079325287474354,24.173884026369738,1.9986,2.99,97.5,3217.7314803425443
3.9086161251796185,-2.007513562930014,24.279821130137016,1.9986,2.986,108.453,3345.0732722501352
3.9021325601767476,-2.007494599619026,24.38414402429207,1.9986,2.981,119.297,3735.1940829893306
3.8963095695859633,-2.009446797013704,24.484564189883315,1.9988,2.975,130.172,3658.809824309912
3.890382505583917,-2.0080539656527727,24.586069388913838,1.9988,2.971,141.015,3863.78702257875
3.88475331332438,-2.004845460851791,24.685335658551853,1.9986,2.965,151.89000000000001,4345.601529131956
3.8797049903585186,-2.0085438261711803,24.789484014632794,1.9988,2.961,162.85899999999998,4486.717583962779
3.8748363977646636,-2.009151417024037,24.888748454603913,1.9988,2.957,173.781,4808.7840185002015
3.8702876386779907,-2.0125271695650064,24.992837322530146,1.9988,2.953,184.718,4565.241781976234
3.8655093594450873,-2.008359523869938,25.095215570466173,1.9986,2.949,195.625,4743.769970079297
3.8609113287358463,-2.0084010040270925,25.19921376096259,1.9986,2.945,206.531,5106.510721889268
3.8566642016502155,-2.00932721407135,25.298362024955214,1.9986,2.942,217.375,5141.655506313971
3.8524464939540524,-2.00702922185382,25.382437611853884,1.9986,2.938,228.21800000000002,5459.100227451999
3.8484505973610013,-2.0087487774646675,25.469879845428615,1.9986,2.934,239.125,5547.971497808413
3.8445302455696138,-2.0100456452105013,25.573987670880364,1.9986,2.931,250.0,5756.46289821127
3.8407303426801507,-2.009383339435155,25.662657621586952,1.9986,2.927,260.937,5540.332891350469
3.8367933951306536,-2.0094846867503007,25.75608276452397,1.9988,2.923,271.843,6202.204374205001
3.8332611026297623,-2.0074555400077614,25.845007822577585,1.9986,2.921,282.797,6245.622371005239
3.829733832056653,-2.0088003892617845,25.949614305626774,1.9986,2.917,293.812,6476.487282596712
3.826380162227274,-2.009271596209876,26.04378198219001,1.9986,2.913,304.672,6123.424684916601
3.822818103228863,-2.009137516196711,26.120937509581623,1.9986,2.911,315.578,6924.981215110407
3.8196637264411923,-2.0102926391633513,26.215148206057336,1.9986,2.907,326.5,6783.731102213293
3.8164531038985485,-2.009217673127661,26.30316718391606,1.9988,2.905,337.39,6680.467060365931
3.8131973435148114,-2.0098903761105915,26.380977321176736,1.9986,2.902,348.265,6601.628321940837
3.8098930072304587,-2.0058917646863628,26.463440091049833,1.9986,2.899,359.172,6767.458154974446
3.8066655029740866,-2.0079978354054036,26.564820789952993,1.9986,2.897,370.093,7132.223389675425
3.8036114763669655,-2.010065383993445,26.647788484706737,1.9986,2.894,380.984,6883.172703003086
3.8004469473133073,-2.009146822748654,26.73624850058738,1.9986,2.891,391.875,7518.837833862057
3.7975502230480345,-2.0084629812434156,26.822364570138287,1.9986,2.887,402.765,6641.28399010454
