voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.186586244011676,0.0001271218484078357,23.382703180887166,0.0006,0.0,0.0,96677.26041725752
4.186393251368737,0.0023335995579120963,23.386270544460373,0.0006,4.202,9.329,122.66775306070704
3.98870478480003,-2.0087852353645816,23.410074468331675,1.9986,3.038,21.454,1197.9533549548296
3.9698192414636178,-2.008822992332248,23.495936885659326,1.9986,3.032,32.766,1576.0963300721085
3.9554241822485747,-2.008647865050108,23.595640759211992,1.9986,3.02,44.11,1950.5645426760325
3.943792677879653,-2.0061882951262495,23.688458352960467,1.9986,3.009,55.454,2194.1643891660915
3.9334388501937365,-2.0082545688702083,23.7864207622348,1.9986,2.999,66.813,2452.5144903565365
3.9241757041086354,-2.007937273760977,23.901748239127652,1.9986,2.993,78.172,2751.211294291321
3.9159633214221867,-2.008294473172674,24.005518230493394,1.9986,2.986,89.469,2905.697387688505
3.9081875633216594,-2.0086214754809255,24.115266830834607,1.9986,2.978,100.76599999999999,3277.8597331067763
3.901265973672521,-2.0079882433751077,24.22412675567878,1.9986,2.973,112.11,3361.5291346892313
3.894544627792504,-2.0082078324299832,24.33398523045512,1.9986,2.967,123.407,3623.0315590482096
3.8882741883470446,-2.009128945374024,24.434284446789153,1.9986,2.962,134.766,3832.403128311814
3.8823786707713785,-2.0078232872819815,24.5393842305682,1.9986,2.957,146.063,4041.450928200415
3.876796022262011,-2.009093222351784,24.63919873821138,1.9986,2.953,157.344,4296.865381550217
3.871530323202145,-2.007958703986463,24.75689192841743,1.9986,2.949,168.657,4509.52518806229
3.8665200396228867,-2.0057001268763455,24.865922930244576,1.9986,2.944,179.954,4441.719462328255
3.8614337210943055,-2.0095325938924065,24.963889632837326,1.9986,2.941,191.25,4946.4892341766545
3.856859567805207,-2.008097275368807,25.060678595244923,1.9986,2.937,202.563,4836.80390456345
3.852156048611771,-2.0093068631111937,25.163834878462367,1.9986,2.933,213.938,5147.031192279104
3.8477480706624565,-2.0074290608053675,25.2699515173333,1.9986,2.929,225.282,5185.113070092043
3.84339059577337,-2.008732388987173,25.372440155043684,1.9986,2.926,236.579,5675.386882501122
3.8394042596048603,-2.006699297887863,25.46858490219951,1.9986,2.922,247.891,5757.172066412385
3.8354853216714906,-2.006397979475074,25.56552661896514,1.9986,2.919,259.172,5708.510415496331
3.8315165104841626,-2.0081366624857697,25.660615831175274,1.9986,2.915,270.5,6012.081948021335
3.8277634012958512,-2.0092766561258304,25.762902274308246,1.9986,2.913,281.782,6151.807822447552
3.8240552230402236,-2.0081401668519767,25.861359881701155,1.9986,2.909,293.188,5932.926867749995
3.8202419281009283,-2.006540273443169,25.962520403075978,1.9986,2.906,304.5,6996.719784818774
3.817008127020443,-2.011629584571312,26.057590327662123,1.9986,2.903,315.813,6535.10410142667
3.8135413115499666,-2.0087534208501414,26.147133585133044,1.9986,2.899,327.141,6872.149127282826
3.8102582046816322,-2.0106879945503677,26.236305303200943,1.9986,2.896,338.422,6286.883875539743
3.806669145229176,-2.0081937484030843,26.335815066552076,1.9986,2.893,349.704,6594.784822136884
3.8032528093505023,-2.008544474763516,26.419933702839895,1.9986,2.891,360.969,7038.33697477233
3.8000426760362003,-2.0085155051394357,26.51939771824009,1.9986,2.887,372.266,6892.5998917567895
3.796773662840331,-2.0077155080997575,26.60617009067587,1.9986,2.885,383.532,6597.16430176841
3.7933585591731447,-2.0121931540017886,26.69666123841685,1.9986,2.881,394.797,6474.545931067456
3.789868893605775,-2.008393760169971,26.79456735279425,1.9986,2.878,406.094,7058.603031610886
3.786663443476525,-2.0061322467170415,26.872513619993814,1.9986,2.875,417.407,6214.511055909552
3.7830177825715605,-2.005953131713217,26.948095028492634,1.9986,2.871,428.735,6432.779618273953
