voltage,current,temperature,current_load,voltage_load,time,ic
4.199909046615677,-0.003028700392751449,23.632274191626728,0.0006,0.0,0.0,156857.82293224303
4.200028390360542,-0.0010781829622016593,23.628172831563695,0.0004,4.216,9.36,96.10429327559527
3.9893198017033242,-1.9924896583158787,23.652184771832008,2.0,2.997,19.485,916.4729484399685
3.9688609326969706,-1.9898106324102383,23.71742115676069,2.0,2.999,28.86,1167.8383357006462
3.9528861188638493,-1.988614691550235,23.79492305419501,2.0,2.984,38.188,1401.8933059987944
3.9395341755170166,-1.9902133268769033,23.892513627975774,2.0,2.971,47.547,1589.9011226999125
3.9278001124777258,-1.989736543926515,23.99849914423485,2.0,2.959,56.875,1770.24555815876
3.917208361568602,-1.987720416267654,24.101846239016428,2.0,2.95,66.25,2006.8212173043369
3.907896121973536,-1.9883406630833713,24.20688712740189,2.0,2.943,75.594,2206.092681172709
3.8993969323610522,-1.9896955282336461,24.31567603312944,2.0,2.933,84.969,2350.866741214208
3.891421150632856,-1.9896392739287898,24.424173670305752,2.0,2.927,94.344,2551.051240100556
3.8840586956163667,-1.9867928497763145,24.535169164164017,2.0,2.923,103.735,2757.751264625048
3.8772712814503016,-1.9901556091843078,24.6605537728973,2.0,2.923,113.094,2966.0725556085913
3.870949790775859,-1.9897005726992174,24.765617380396577,2.0,2.921,122.469,3117.736597901782
3.864965962631892,-1.989942476834398,24.87552984469915,2.0,2.917,131.797,3278.3926228147375
3.859227784761101,-1.988659506436174,24.98857312988737,2.0,2.913,141.203,3580.8422114034884
3.8540089007956233,-1.9907932026087742,25.098424488883754,2.0,2.91,150.547,3613.81643704804
3.848829335002489,-1.9935668796843673,25.20419713554497,2.0,2.906,159.906,3996.121363062658
3.844129277548377,-1.9873767485995586,25.315116820962686,2.0,2.902,169.297,3962.107334599611
3.83938129915927,-1.9894822432902852,25.428104008193547,2.0,2.898,178.703,4150.175603014479
3.8348706466494336,-1.9908843143979211,25.540262048582264,2.0,2.894,188.063,4555.768227108567
3.830775618309539,-1.9892548658521825,25.638475046410125,2.0,2.891,197.391,4461.58825201398
3.8265663549398137,-1.989901485351974,25.750159688430625,2.0,2.887,206.781,5119.276152876887
3.8229158388430218,-1.990527217960573,25.860442829720903,2.0,2.883,216.125,4586.6988210892605
3.8188484254967996,-1.9892464386217472,25.966339996459165,2.0,2.88,225.453,5045.9686949633215
3.8151385332775543,-1.9887286229895689,26.068847389445313,2.0,2.877,234.813,5399.585574650636
3.811689379681872,-1.9879532803708158,26.168984359841307,2.0,2.873,244.125,4936.284133326952
3.8079035360198694,-1.98969705313016,26.28089737808128,2.0,2.87,253.469,5611.637395078661
3.8045565628144247,-1.9903182380690094,26.38667681961663,2.0,2.867,262.86,5610.743492995642
3.801209412829143,-1.9927741432502268,26.498568912254285,2.0,2.863,272.25,5149.266117049095
3.797580157790619,-1.9885889914426247,26.591995324909362,2.0,2.86,281.594,5807.949099085805
3.7943194542829075,-1.9910188434337288,26.70061889161284,2.0,2.857,291.063,5645.123874857884
3.7909926893763584,-1.9897886948365267,26.797971467845116,2.0,2.854,300.453,5660.3500833711905
