voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.172034399629829,-0.0021653434072996525,24.266994666970984,0.0008,0.0,0.0,119128.01381255963
4.171876737301726,-0.0014234049830309516,24.26702080824865,0.0006,4.187,9.391,83.9797567831981
3.9303899698137608,-2.0126309087855865,24.317914539808154,1.999,3.0,19.531,768.2869785889633
3.9059433756068733,-2.011844452055467,24.41424559851024,1.999,2.984,28.922,998.5093961860855
3.8870391969660925,-2.0103467504149677,24.516261296075715,1.999,2.963,38.36,1195.9141861019625
3.871387572278028,-2.009381509789476,24.61687090354002,1.999,2.949,47.719,1369.8637746310346
3.857745339856024,-2.012556104286491,24.733237361964623,1.999,2.935,57.063,1581.0601242013804
3.845906447891397,-2.012678131680749,24.850237504804774,1.999,2.923,66.422,1788.7453866012713
3.8354421301968786,-2.0107295101035163,24.959707822469472,1.999,2.913,75.781,1983.929702683076
3.825991190491383,-2.0092455400925022,25.07284648783177,1.999,2.905,85.156,2207.3831703703545
3.817482472905732,-2.010023086090426,25.186968992948287,1.9992,2.896,94.547,2456.7117820507187
3.8098503199861296,-2.009914611970059,25.29777515208252,1.999,2.889,103.922,2635.055203469617
3.802746863491042,-2.011153348860829,25.404843393910074,1.999,2.883,113.281,2888.6235411733883
3.7962558826717197,-2.009270969720732,25.530638899408977,1.999,2.878,122.656,3076.119102592374
3.790190447824195,-2.0117479059746795,25.641874364553182,1.999,2.873,131.985,3524.161350148982
3.784879113256835,-2.0125035766070476,25.76260025622814,1.999,2.868,141.344,3624.0226970693384
3.7796881965401123,-2.0072481693066426,25.867171720760343,1.999,2.863,150.75,3897.0347067238968
3.7749009669145175,-2.008641781139978,25.971317554233426,1.999,2.859,160.078,4168.677216909422
3.7704031372615177,-2.0055962137261374,26.086856565225858,1.999,2.855,169.453,4272.436160150472
3.76603654188111,-2.010989626884986,26.194309187303297,1.999,2.851,178.781,4867.523507333169
3.762177906176176,-2.011415131148814,26.309886485350372,1.999,2.847,188.172,4777.066915652477
3.758239924914419,-2.0116721302229355,26.416604493060895,1.999,2.844,197.578,4941.695444438554
3.7544456805683613,-2.0124478201582914,26.527700628628384,1.999,2.84,206.953,5058.074851701749
3.750744667722792,-2.012305534149203,26.636874006416946,1.999,2.837,216.313,5208.62782823398
3.7471391115918276,-2.011194994744055,26.743375297125464,1.999,2.833,225.703,5227.974463136416
3.743570616731811,-2.0113231900341213,26.851162131103507,1.999,2.831,235.031,5424.43042482513
3.740119563158642,-2.009929294537536,26.959957447316732,1.999,2.827,244.391,5230.989404670512
3.736523302767978,-2.0114596548719477,27.06439382445647,1.999,2.825,253.797,5349.979061289677
3.7330245974860383,-2.0093381970761586,27.17713430979324,1.999,2.821,263.156,5396.574119311643
3.729544241322155,-2.0095889721334292,27.272714693529636,1.999,2.818,272.547,5285.205120856551
3.726008333145904,-2.01068454030522,27.38521080105671,1.999,2.815,281.891,5307.8325796780655
3.7224818466339396,-2.011100190877063,27.495480082944567,1.999,2.811,291.25,5011.378799828531
3.7187339758881395,-2.009650353148726,27.600842671258253,1.999,2.808,300.641,4974.039928982689
3.7149583729038183,-2.0097439289016283,27.692622836758122,1.999,2.805,310.031,4859.955028493351
3.7110937280892298,-2.0101597339572046,27.806734364792234,1.999,2.801,319.422,4711.642785160429
3.707101065474982,-2.00874277502308,27.912714150648696,1.999,2.797,328.828,5048.8751943783445
3.703411926947506,-2.0096052171249297,28.010405967905086,1.999,2.793,338.141,4936.492464411181
3.69963272539205,-2.0072861469462513,28.111146161726495,1.999,2.789,347.469,4356.374775532535
3.6953502655576065,-2.008960103843489,28.21613263372475,1.999,2.786,356.797,4603.126171548972
3.691256525934202,-2.0130229133563833,28.31706055087837,1.999,2.782,366.219,4232.692891927709
