voltage,current,temperature,current_load,voltage_load,time,ic
4.18224535784739,-0.003076557985979122,24.83379380277289,0.0006,0.0,0.0,266879.1469052032
4.182316086490744,-0.0013517999634223964,24.83460449094617,0.0006,4.197,9.437999999994645,83.48613797619095
3.938275572773112,-2.0111329148838393,24.89193662398427,1.999,2.993,19.625,735.4954377374871
3.9127825526427924,-2.008427429815557,24.990473916021585,1.999,2.985,29.0,951.8836426647248
3.8931162834046784,-2.0108746637757346,25.101193445514344,1.999,2.965,38.36000000000058,1152.8186920985659
3.87690731652371,-2.012263664920594,25.212654200514717,1.999,2.951,47.70299999999406,1315.9033377170501
3.8626099137732517,-2.009677181901489,25.326481032571778,1.9988,2.937,57.11000000000058,1518.1488412114984
3.850321263613561,-2.008920357058716,25.454884595805765,1.999,2.926,66.43799999999464,1684.2766406274507
3.8391520770641367,-2.009408258943094,25.57542028805451,1.999,2.917,75.84399999999732,1936.0335355774346
3.8295158803468867,-2.0095129516128885,25.674727251736762,1.999,2.907,85.17200000000594,2128.349751482889
3.820691202923972,-2.0117013639265715,25.786654519241477,1.9988,2.899,94.56299999999464,2387.671187636382
3.812851765024421,-2.0124242503517324,25.890202039870466,1.999,2.893,103.92200000000594,2458.273805210491
3.8052374789508683,-2.0132591807902918,26.01328599330367,1.999,2.887,113.28100000000268,2853.6726419111674
3.7986557849877416,-2.0122870367245898,26.134600285030537,1.9988,2.881,122.67200000000594,2971.021679770056
3.7923448246444798,-2.008292519719576,26.247129241444615,1.999,2.875,132.04700000000594,3220.138485347809
3.7865413475316076,-2.010502011435993,26.349647746660345,1.999,2.87,141.39100000000326,3561.518816322884
3.78128572458945,-2.0101178902958377,26.45608741767114,1.9988,2.865,150.75,3783.298905759098
3.7763212741276013,-2.009633692021171,26.573010018971218,1.999,2.859,160.14100000000326,3821.4222141270343
3.7714147239090243,-2.012933042647671,26.691680699248924,1.9988,2.855,169.51600000000326,4040.7636399803096
3.7667824311872247,-2.0105418593950737,26.788563368982853,1.999,2.851,178.875,4523.903709073715
3.7626444120772127,-2.010732960150314,26.89889358526053,1.9988,2.847,188.23500000000058,4419.044215827689
3.7584158958896943,-2.009394807056713,27.00979297126471,1.999,2.843,197.57799999999406,4544.007166790545
3.7542688953880816,-2.009130810454589,27.11311834111896,1.999,2.84,207.0,4814.358228890781
3.750380526656469,-2.0118733959673967,27.21754954189861,1.999,2.836,216.36000000000058,5113.212134439942
3.7467198140734883,-2.009585041051525,27.325259821221042,1.999,2.833,225.71899999999732,4865.802407022511
3.742872966537514,-2.0105554097065856,27.43585062858407,1.999,2.829,235.07799999999406,4966.25064649212
3.739103523282928,-2.0101965868293155,27.542192736079773,1.999,2.826,244.43799999999464,5230.032434296438
3.735530696491744,-2.0110246992013074,27.646436237493962,1.999,2.822,253.78100000000268,4998.2237151832005
3.731785365936984,-2.0121767464797107,27.754456008737225,1.999,2.819,263.14100000000326,5270.318152825193
3.7282337776917926,-2.010142411943976,27.85800947320313,1.999,2.815,272.5,5246.957402549108
3.7246839108697483,-2.012159016711834,27.970021381211954,1.999,2.812,281.81299999999464,4756.190511054258
3.720735372652797,-2.009500227285753,28.08145003936899,1.999,2.808,291.20299999999406,4823.360479789735
3.7168542611168793,-2.011787115545321,28.18462365344584,1.999,2.805,300.56299999999464,4869.730520978627
