voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.176897989902666,-0.006045520057293004,24.525434246680597,-0.0006,0.0,0.0,198488.6693870591
4.176730000464765,0.00013882260841396987,24.515019617858613,-0.0006,4.192,16.672000000000004,186.26335290262287
3.9738881670540236,-2.0121867112628693,24.59421045663305,-1.999,3.084,35.563,1835.8378294159274
3.9540912114527966,-2.0101261021357137,24.724332090400452,-1.999,3.059,53.735,2383.751598034335
3.9389369478836445,-2.0132778221939573,24.88283375157194,-1.999,3.037,71.797,2976.8859666917783
3.9267174673906027,-2.010223889876895,25.048732742708605,-1.999,3.024,89.985,3441.78566036975
3.916149116078426,-2.011100536861779,25.213679924522925,-1.999,3.014,108.172,3812.132464357493
3.9066153445372196,-2.0100713591010972,25.388990686400874,-1.999,3.006,126.344,4366.290203694609
3.8982773737882312,-2.008778335916925,25.55218688265824,-1.999,2.998,144.547,4597.410101985008
3.890419471360862,-2.0107086214400227,25.711817847250156,-1.999,2.991,162.61,5033.432916063714
3.883217627091852,-2.011130981908916,25.874974539687233,-1.999,2.984,180.735,5241.865437960168
3.8762964269142834,-2.0105410998624293,26.029960178114436,-1.999,2.978,198.875,5657.100105659432
3.869855317632242,-2.012507073444274,26.20915986698608,-1.999,2.972,217.094,5902.129755036052
3.8636921186668243,-2.0142976934326775,26.3560632594853,-1.999,2.966,235.282,6260.756780818368
3.8578771666930405,-2.008100258216361,26.50857265018812,-1.999,2.96,253.485,6166.365629559193
3.851983257349459,-2.00889049088062,26.655977538299513,-1.999,2.955,271.657,6534.810507197604
3.846412170022611,-2.0109408017491064,26.808775535635363,-1.999,2.949,289.86,6885.295741066448
3.8411246702013817,-2.010054964294988,26.942275694014352,-1.999,2.945,308.063,6971.768151165848
3.8358981624905786,-2.010254786678179,27.10015856050269,-1.999,2.94,326.282,7443.941920682586
3.8310244006602776,-2.009884732486208,27.23931903721851,-1.999,2.935,344.422,7848.729756027928
3.826385943084128,-2.0104124152984735,27.387761190108044,-1.999,2.93,362.625,7240.60692129291
3.821357635319908,-2.011237671232037,27.528036660684236,-1.999,2.925,380.829,8275.121687195393
3.81696205041192,-2.0119182657968726,27.66426784946902,-1.999,2.921,399.016,7832.338660372418
3.8123258872460295,-2.010481048568443,27.803863480062272,-1.999,2.917,417.172,7935.63830575945
3.80774604141641,-2.0084129879982973,27.930294092761923,-1.999,2.912,435.344,8024.991229335331
3.8032094632495808,-2.012141034689375,28.07000508897083,-1.999,2.908,453.547,7623.9154046849635
3.79844629392353,-2.0088655548663685,28.194934645888477,-1.999,2.903,471.704,8039.802612628846
3.7939180732999525,-2.0115003834760103,28.325740270488197,-1.999,2.899,489.907,7957.022885091708
3.789358579061476,-2.0095795984999896,28.451266746100906,-1.9988,2.894,508.047,7846.198512096865
3.78471862508327,-2.0087088996874494,28.568961561523363,-1.999,2.89,526.25,8067.646460551627
3.780198099775384,-2.0113373719855177,28.677810038618908,-1.999,2.885,544.485,7860.085372951709
3.775574231423385,-2.0093825624907344,28.79821648528071,-1.999,2.881,562.657,8099.522933948508
3.771033223230688,-2.010552178132544,28.902629738723014,-1.999,2.877,581.047,8121.564521558148
3.7665505893855262,-2.009415164066135,28.994706331750734,-1.999,2.873,599.25,8267.814671489936
3.762158376758262,-2.009962157580874,29.080563414876234,-1.999,2.868,617.407,8498.132516121697
3.757837662774296,-2.0100666540495395,29.163302924083187,-1.999,2.863,635.766,8743.813313300843
3.753681123893861,-2.010325877597349,29.24324533728881,-1.999,2.859,653.938,8710.814155414588
3.74950172121686,-2.0117496421748857,29.299021277305663,-1.999,2.855,672.141,8893.487578206186
3.7454115372839403,-2.0104127258740023,29.36686503649507,-1.999,2.851,690.329,8624.250874865522
3.7411720966031785,-2.009883257621493,29.40481423295084,-1.999,2.847,708.61,9050.89671236973
3.7370944895800466,-2.0096861987585153,29.467041960306343,-1.999,2.843,727.063,9149.342373844154
3.733105131819827,-2.0100781311926146,29.511176376190313,-1.999,2.839,745.313,9471.774684013959
3.7292384857876097,-2.0096069620300905,29.555479817032307,-1.999,2.835,763.625,8991.722177023805
3.7251513933178373,-2.0128342715937975,29.59429013111332,-1.999,2.831,782.0,9947.066533013445
3.7214598527135667,-2.0096771750394717,29.6275325727394,-1.999,2.827,800.36,8916.921544839586
3.7173665117756145,-2.0117689427788252,29.663496177243672,-1.999,2.823,818.61,9628.054979773204
3.7135593046006443,-2.010866188922909,29.692443579076045,-1.999,2.819,836.938,9936.597088406073
3.7098640757739827,-2.0094671633259593,29.73259104171329,-1.999,2.816,855.297,9662.24087154958
3.7060962127612527,-2.010329368967001,29.762879493848967,-1.999,2.812,873.5,9656.974101490183
3.7022937794509745,-2.0081211548058384,29.807012980047794,-1.999,2.809,891.86,9565.35566258773
3.698458271259314,-2.0108680581477008,29.84399373291317,-1.999,2.805,910.204,11369.754826042477
3.695237093620891,-2.012064528882508,29.881207343666414,-1.999,2.801,928.516,9373.612032174364
3.69133976995584,-2.011207830018682,29.931040366968077,-1.999,2.797,946.782,9776.984566912815
3.6875809422980397,-2.011899186105192,29.965001292322928,-1.999,2.794,965.157,10522.025355128786
3.6840854175526947,-2.009725583300337,30.011465451165993,-1.999,2.79,983.547,9121.380653704222
3.68005971120471,-2.0090760003978385,30.061486860986204,-1.999,2.786,1001.907,12109.471182575253
