voltage,current,temperature,current_load,voltage_load,time,ic
4.177870678295105,-0.002930441080799387,24.666067568688486,-0.0006,0.0,0.0,267825.3280283938
4.177996110793395,-0.000990785360248984,24.668923858882785,-0.0006,4.193,16.796999999999997,186.70007519964625
3.97512527659851,-2.010737780154139,24.74435413454863,-1.999,3.08,35.735,1787.5084606233895
3.9547762820056036,-2.00921575890657,24.889493572044913,-1.999,3.056,53.922,2456.3005836280317
3.9399548060662757,-2.0111156823427976,25.055828428428725,-1.999,3.032,72.125,2866.5110361822867
3.927264814804827,-2.008604700560821,25.211037501473736,-1.999,3.02,90.31299999999999,3471.846276701671
3.9168058263859913,-2.009500213304987,25.381767058400058,-1.999,3.012,108.469,3839.658249088335
3.9073159193067215,-2.010268050327961,25.536085647291554,-1.999,3.004,126.68799999999999,4288.073876507691
3.898847781619324,-2.008136350906359,25.706301227703424,-1.999,2.997,144.844,4713.852746058578
3.891164469909962,-2.0112277536550214,25.867988635379398,-1.999,2.989,162.953,4899.918271267517
3.883696182078595,-2.0104057400345936,26.020935097588232,-1.999,2.983,181.25,5261.395552525761
3.876729209222429,-2.008695658286654,26.19632311165498,-1.999,2.977,199.578,5459.633102438808
3.870072351642793,-2.010835623486927,26.365021478774082,-1.999,2.971,217.75,6173.0162463183815
3.864184792214827,-2.0095726709197157,26.523354476324712,-1.999,2.964,235.922,5917.658548221766
3.8580749432424044,-2.0126801537160146,26.672470521471535,-1.999,2.959,254.0,6410.774185299821
3.8524203999763005,-2.010532307815601,26.80754857544348,-1.999,2.954,272.125,6453.99452985506
3.8467842005912947,-2.0106527179968827,26.956215550151367,-1.999,2.949,290.313,6979.739412355809
3.841563661850909,-2.011070898999884,27.10815179050077,-1.999,2.943,308.532,6859.315892195678
3.8362788782704875,-2.010513809588533,27.249731574503233,-1.999,2.938,326.657,7131.469992398107
3.8312002619349204,-2.0089819769459742,27.397430415821443,-1.999,2.934,344.766,7689.588784082388
3.826469969975057,-2.0117319418391704,27.5392862328862,-1.999,2.929,362.953,7558.696535851087
3.8216741695578733,-2.00952527367949,27.67625561644613,-1.999,2.925,381.078,7810.153006653718
3.8170327752127027,-2.01110332118123,27.818945099542397,-1.999,2.92,399.203,8118.886229874333
3.812540779763154,-2.00714005140266,27.952628830046674,-1.999,2.915,417.438,7704.606334297976
3.8078236016981033,-2.01229016353335,28.085684283984143,-1.999,2.911,435.61,7893.466317765949
3.803199524197722,-2.0125234730235584,28.221298114011677,-1.999,2.907,453.86,7905.5744501285535
3.798562795996471,-2.0099053192625416,28.344467434543912,-1.999,2.903,472.188,7722.535993344778
3.793856569954751,-2.0088193291707475,28.4797555272705,-1.999,2.898,490.36,7681.535769062339
3.789113247643248,-2.010970234050428,28.598393193040422,-1.999,2.893,508.578,7780.081490248319
3.784429749141893,-2.0129523020515347,28.72211091435434,-1.999,2.889,526.797,7780.168135223235
3.7797743227590077,-2.010233084781641,28.839895246299644,-1.999,2.884,544.907,8073.94627583601
3.7752652513884244,-2.010164860305413,28.940776385917648,-1.999,2.879,563.11,7851.332184917571
3.7706125377928674,-2.008860284159728,29.063994968866307,-1.999,2.875,581.375,8918.286406069616
3.7665056950282,-2.0096084068509206,29.144188549863994,-1.999,2.871,599.688,7728.592352965362
3.761754765192198,-2.0100007774279907,29.242666302586443,-1.999,2.866,618.047,8262.981336977622
3.757341104007125,-2.0111195515297053,29.327701682372115,-1.999,2.862,636.282,8221.662604165456
3.7528940716050077,-2.010749440797797,29.40450939144114,-1.999,2.857,654.563,8609.26963708406
3.7486435368276587,-2.00877335613923,29.46528564450377,-1.999,2.853,672.86,8879.385847088482
3.7445189272397097,-2.0102602800250096,29.515515620601303,-1.999,2.849,691.172,8547.386957553048
3.7402558699824504,-2.0096461075220136,29.575089850479863,-1.999,2.845,709.391,8832.185048427576
3.7361409199671685,-2.009819832021636,29.624770005759487,-1.999,2.841,727.563,8952.736991038479
3.7320429552847787,-2.010621269361954,29.664989970835773,-1.999,2.837,745.907,9425.375435511985
3.7281672476007786,-2.0120101873349125,29.699352670491415,-1.999,2.833,764.172,8833.361351758469
3.724024543759877,-2.010619189223792,29.726550827042562,-1.999,2.829,782.469,9298.867129494309
3.7201060019103624,-2.0092393629084184,29.765566373841253,-1.999,2.825,800.688,10044.47573545492
3.7164598185788895,-2.0102902064755606,29.798391381320304,-1.999,2.821,819.0,9156.70715176642
3.7124463670847123,-2.0094350016193494,29.83522469382125,-1.999,2.817,837.375,9318.424267763829
3.708539483371986,-2.0117724563323613,29.869332454370003,-1.999,2.813,855.578,9345.761030710513
3.7046472374777815,-2.0129554653261517,29.91220851584129,-1.999,2.81,873.766,9957.51186263151
3.7009597701157997,-2.010560413073207,29.95515410499807,-1.999,2.806,892.125,9202.320165557609
3.6969662120414406,-2.0093646423379923,29.991677931148303,-1.999,2.802,910.5,10616.927184235237
3.693519452035934,-2.010414307607298,30.039615090326972,-1.999,2.798,928.797,9364.067387334935
3.6896115348364598,-2.0122643964984372,30.087448841524104,-1.999,2.795,947.094,9915.631814039432
3.685939958412207,-2.0114553808715905,30.12179385319182,-1.999,2.791,965.297,10323.089724469031
3.682395089484713,-2.0116071523955945,30.161828311038633,-1.999,2.787,983.594,9751.872759602531
3.6786489372429267,-2.0131020958858454,30.20980548788814,-1.999,2.784,1001.86,10240.814158884326
3.675069534333032,-2.0102512355035684,30.275303392495005,-1.999,2.78,1020.188,9902.5100143032
3.6713300783823173,-2.0104733930782652,30.324925029531055,-1.999,2.776,1038.703,9315.348061899833
3.667391631879169,-2.008337236112121,30.37918261911796,-1.999,2.773,1057.047,10222.427842136633
3.663793465125828,-2.007600999849725,30.43280319044979,-1.999,2.769,1075.438,10855.531309174376
3.6604254125673044,-2.011759625277278,30.492307674370053,-1.999,2.766,1093.719,10434.163162823825
3.6569213462201087,-2.010642614787357,30.554167399486644,-1.999,2.762,1112.0,10757.751667610466
3.653507993585231,-2.011917252783281,30.608114189681196,-1.999,2.759,1130.36,10835.205651272487
3.650124947505649,-2.01125584716887,30.67013413293387,-1.999,2.755,1148.688,9904.941275261801
3.6464051879456383,-2.009465889099561,30.733312525511636,-1.999,2.751,1167.11,10948.22386195462
