voltage,current,temperature,current_load,voltage_load,time,ic
4.190012868765637,-0.005239704987582071,25.169349346251153,0.0006,0.0,0.0,213636.75151194967
4.189924812755297,-0.004601636105771844,25.170772205172558,0.0006,4.205,9.406,83.16541616651114
3.9464341776641905,-2.0115736575221623,25.224726979027466,1.999,3.011,19.531,746.1216872930783
3.921387324961383,-2.0090438410028044,25.314121053296493,1.999,2.999,28.875,974.6745597319093
3.9021829661186236,-2.010992474482335,25.42771374436649,1.999,2.98,38.234,1152.3240575401264
3.8859375359572836,-2.0094086282942176,25.520626639571287,1.999,2.967,47.594,1338.6449668994187
3.8719084240834323,-2.011245688339825,25.64617567340693,1.999,2.951,56.984,1523.2547875399405
3.859578247836074,-2.010085511952048,25.765644334798267,1.999,2.941,66.375,1708.8199852514474
3.8486057638050886,-2.0101222775997045,25.8859472928343,1.999,2.932,75.75,1869.2643407351418
3.838557960725181,-2.009910930158778,25.996411800458233,1.999,2.923,85.141,2076.3561113429423
3.829558541069795,-2.00916322898704,26.113314243170585,1.999,2.915,94.48400000000001,2294.014278318744
3.821344119660958,-2.013000525570251,26.213142711991175,1.999,2.908,103.906,2494.3908059793357
3.8137895696863393,-2.009446889977205,26.326355964997774,1.999,2.901,113.328,2720.532558507054
3.8069085640018225,-2.0095894785796653,26.44241846624829,1.999,2.894,122.688,2747.3323793243358
3.800095409488424,-2.011983011760946,26.554363934993866,1.999,2.887,132.047,3280.8989923800123
3.7943707590058513,-2.0094114902637688,26.66761053776535,1.999,2.881,141.438,3162.242138148581
3.7884414217885003,-2.008496531857188,26.781224706207972,1.999,2.875,150.813,3514.0458646989296
3.783123904397019,-2.00998890651266,26.883613518459484,1.999,2.871,160.156,3800.3858109702237
3.7782149291171545,-2.009749143812597,26.988796866521447,1.999,2.867,169.484,3911.430692641324
3.7733890734435485,-2.0096663230801437,27.10303351570499,1.999,2.862,178.922,4102.527533177662
3.768841632908628,-2.0116214225290614,27.218053175366194,1.999,2.858,188.25,4464.029371678047
3.764669169322664,-2.0084161445652406,27.31468098403243,1.999,2.854,197.563,4253.584793837497
3.7602244477721753,-2.010502820462951,27.42304040842755,1.999,2.851,207.01600000000002,4532.452184015478
3.75609467447506,-2.007438585138051,27.525880748301,1.999,2.847,216.375,4412.049555100007
3.7518522017271363,-2.0179486820744503,27.646041051537654,1.999,2.843,225.734,5623.292754430669
3.7485064751534707,-2.009860375674035,27.737801268491427,1.999,2.839,235.141,4771.965640072876
3.7445839825347447,-2.009407019595762,27.845444874531132,1.999,2.837,244.5,4900.669084946966
3.740764504076692,-2.010779571230819,27.949411169357937,1.999,2.833,253.859,4706.320123020756
3.736800047874757,-2.0167570797212924,28.053075045712866,1.999,2.829,263.188,5715.946809646536
3.733547393394379,-2.0100543844601777,28.161943405743845,1.999,2.826,272.484,4633.342907453691
3.729514020433803,-2.015731950378742,28.264470187579803,1.999,2.823,281.828,5527.396754515894
3.7261442605219997,-2.012351500283438,28.37364276859405,1.999,2.819,291.141,5260.383707172999
3.7225977511723944,-2.0009555616242864,28.479710253520683,1.999,2.815,300.469,4389.426156391191
3.71831928758037,-2.0145448487659485,28.583984401602347,1.999,2.811,309.859,4010.318408793467
3.713635868937397,-2.010157794057682,28.685773845309022,1.999,2.808,319.25,6908.576392187953
3.7109264829601116,-2.0015725077539526,28.792207343902437,1.999,2.804,328.609,4940.6840741386395
3.707137533956473,-2.015110547918224,28.88066505014206,1.999,2.801,337.969,3631.838269074365
3.7019748591315342,-2.010546142754471,28.988378359977812,1.999,2.797,347.344,5118.34212799205
3.698317815594403,-2.0042118950027366,29.0958650980139,1.999,2.793,356.703,3818.1846989848045
3.6933908669308138,-2.01280141946738,29.192757734804555,1.999,2.789,366.109,4473.402277603955
3.689192272922394,-2.0133182076841636,29.276951586009584,1.999,2.784,375.5,4339.803733145155
3.684879174646303,-2.013485842461862,29.377231348742466,1.999,2.779,384.859,3879.062550218039
3.6800615158026866,-2.0092436677865693,29.462383178136598,1.999,2.775,394.203,4008.0211578781136
