voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.178370492084649,-0.002003525775696755,24.650503100456078,-0.0006,0.0,0.0,174767.84580383412
4.1785623580417175,0.0001981188152475248,24.648384924528084,-0.0006,4.194,16.766000000000002,185.69847191105416
3.974101871052972,-2.012496196247783,24.715600194800057,-1.999,3.081,35.75,1817.2075861835963
3.9542219188259016,-2.010646327219511,24.853761873618033,-1.999,3.057,53.813,2387.3061409949364
3.938946123495856,-2.0081468945545025,25.0136193600716,-1.999,3.035,72.047,2966.1018720135794
3.926693004227458,-2.008172984167017,25.189588409059937,-1.999,3.023,90.219,3449.640953370682
3.9161666913471223,-2.0112472030034914,25.358683115965388,-1.999,3.014,108.375,3885.5456535424814
3.9067970935489833,-2.011749599972158,25.512687194054106,-1.999,3.006,126.578,4156.518592986076
3.8980378400570257,-2.009649565891141,25.686920027156003,-1.999,2.998,144.782,4820.07190852795
3.8904719778267385,-2.0113477118545213,25.840194104345095,-1.999,2.991,163.01600000000002,4930.882098177408
3.8830952044065334,-2.0130894568090283,26.009249594857547,-1.999,2.984,181.203,5415.982589384026
3.8763846953898984,-2.0125426794461663,26.170642058042844,-1.999,2.978,199.375,5619.291228162167
3.8699002477041504,-2.010203586773707,26.32774651454702,-1.999,2.971,217.594,6170.385123726558
3.863979709639269,-2.009179629542343,26.491959634614528,-1.999,2.966,235.86,6001.6837068640825
3.857913745190266,-2.0106897808110933,26.63967051014995,-1.999,2.961,254.063,6241.896639541723
3.8520911559840036,-2.010244915041358,26.805971900904012,-1.999,2.955,272.235,6879.895686020039
3.846822180747408,-2.012025691159224,26.951271249714463,-1.999,2.95,290.36,6875.906189684828
3.841532114391563,-2.0099248757002677,27.102397851713963,-1.999,2.945,308.547,7004.334935308221
3.8363253388251692,-2.0123813036721154,27.236174060064247,-1.999,2.941,326.782,7420.415713294905
3.8314528355319615,-2.0085108559396385,27.384067911588225,-1.999,2.935,344.86,7978.432753818463
3.8268820130251795,-2.0107135936700558,27.52095303481866,-1.999,2.931,363.094,7397.407225234539
3.8219732660961028,-2.00874462876736,27.6659865331112,-1.999,2.926,381.25,8193.758327698628
3.817545261443177,-2.010161772865078,27.79840394554654,-1.999,2.922,399.391,8003.369713492858
3.8130199175822104,-2.0112594701167232,27.934374151150966,-1.999,2.918,417.5,7956.314478331236
3.808467558559871,-2.0090199701521736,28.06648055560387,-1.999,2.913,435.61,8166.029540662821
3.8040093331984863,-2.0088096219316385,28.194992733983025,-1.999,2.909,453.813,7933.2460463372945
3.799432139980489,-2.0118469972644886,28.32478159495992,-1.999,2.905,471.969,8103.945390859757
3.7949126129805526,-2.010442480165548,28.447307423010994,-1.999,2.9,490.282,8265.401622664822
3.7905079873299163,-2.011548114816994,28.582489861809744,-1.999,2.896,508.485,7732.357014955157
3.7858160156672227,-2.0098712353087445,28.697840466811552,-1.999,2.891,526.625,8127.664884407391
3.781325180904827,-2.009867950134024,28.810347138298567,-1.999,2.887,544.875,8158.474227317203
3.7768589046153225,-2.01096157196154,28.92185019414079,-1.999,2.883,563.094,8889.084019149495
3.7727772692160126,-2.0091118802800496,29.03495788594994,-1.999,2.879,581.235,8003.388173887459
3.768220699022531,-2.009368997880854,29.131202196099462,-1.999,2.874,599.469,8562.741948006134
3.763994482675041,-2.0101024778293897,29.22873120373084,-1.999,2.869,617.563,8538.775836581653
3.7597163518634207,-2.010443437402228,29.3154826409747,-1.999,2.865,635.828,8747.005147823453
3.7555720762642437,-2.009613080934261,29.397570965055582,-1.999,2.862,653.953,9053.71003507513
3.7515578103048526,-2.0091055744936237,29.465571793152076,-1.999,2.858,672.125,8833.079549141761
3.7474219933684423,-2.010383889267971,29.527149360477182,-1.999,2.854,690.391,9213.866143797433
3.743477503679446,-2.0100215763004585,29.59431899278683,-1.999,2.85,708.563,9718.372971490588
3.739731403369569,-2.0103197822976346,29.647362400847083,-1.999,2.845,726.766,9077.343057547621
3.7356932173312525,-2.0094187286000675,29.690678300479064,-1.999,2.842,745.094,9283.26480734947
3.73176141092936,-2.0096679881818207,29.747701469419923,-1.999,2.838,763.344,10310.097334116199
3.72821517864705,-2.010336515436886,29.778414329551346,-1.999,2.834,781.625,8832.896524647822
3.7240509727269013,-2.010180098665525,29.819073249799665,-1.999,2.831,800.016,10044.737914458794
3.7203799959115758,-2.009940552283106,29.854994175373633,-1.999,2.827,818.453,9434.16349425711
3.716537577871856,-2.0085869622364823,29.892138253478464,-1.999,2.823,836.578,9217.458332369859
3.712553833256375,-2.0085485595122843,29.9329598140379,-1.9992,2.819,854.938,10484.643946813381
3.70904584574754,-2.009499765192826,29.968512581111675,-1.999,2.815,873.328,10120.208540103311
3.7054081736724918,-2.008045899091909,30.004901145187382,-1.999,2.812,891.735,10173.157474689708
3.7018020169712638,-2.0124953678357493,30.037080104324563,-1.999,2.808,910.078,10616.78292585303
3.6983228086029687,-2.010499756318139,30.069096000280705,-1.999,2.805,928.547,9993.579754277713
3.69466425972469,-2.013166727958367,30.120310680009325,-1.999,2.801,946.828,10374.560729774517
3.6911248327594004,-2.008922464859079,30.15873701301557,-1.999,2.797,965.188,10317.393733798594
3.687575099081987,-2.009978935470944,30.193118307723424,-1.999,2.794,983.5,9628.241986902702
3.6837484399628955,-2.0089814795690706,30.235412770630322,-1.999,2.791,1001.922,11342.751127650366
3.680527704570849,-2.0089930219686787,30.291089122242724,-1.999,2.787,1020.188,10666.657345550075
3.677088201565223,-2.011632919290259,30.330677655783067,-1.999,2.783,1038.532,9867.244670441825
3.673373284055393,-2.009806338385237,30.38263951256605,-1.999,2.78,1056.86,11218.391487519377
3.670117024007717,-2.0096006022514326,30.43177868484733,-1.999,2.777,1075.125,10945.91563419267
3.6667395084817875,-2.0095596986318713,30.488470843841156,-1.999,2.773,1093.61,10945.682739122234
3.6633849438671233,-2.0099151881511315,30.54203047201324,-1.999,2.77,1111.969,11208.572521596328
3.660114589865365,-2.0100690854455996,30.588697552392567,-1.999,2.767,1130.297,10738.323363159221
3.6566922678922644,-2.0114280442180412,30.639644245556294,-1.999,2.763,1148.672,12141.3411595552
