voltage,current,temperature,current_charge,voltage_charge,charge_time
3.698981363719767,-0.006016604708779826,25.66181516302281,0.0,0.003,0.0
3.33596846652155,-3.780306641791635,25.65163382859118,-3.777,1.506,2.4849999999999994
3.8215311096239355,1.5113787093244373,25.667934742342837,1.5,4.553,5.094
3.8339096934793244,1.5104593304329859,25.678802883020293,1.5,4.575,7.563
3.8417510199434277,1.5106305217923781,25.685765011023374,1.5,4.586,10.11
3.847574310799633,1.509101170882805,25.699752855180613,1.5,4.591,12.641000000000002
3.852234494883339,1.5084663872736266,25.6999184000989,1.5,4.596,15.157
3.856337255853082,1.5097708310854137,25.694027188629423,1.498,4.602,17.688000000000002
3.8601025364660995,1.5104466090671804,25.706448237685052,1.5,4.602,20.204
3.863463717234709,1.5091256615468644,25.697295241759385,1.5,4.607,22.688000000000002
3.8664839601868133,1.5112476780167907,25.69764350473567,1.5,4.607,25.157
3.8698430009083262,1.5114337593115144,25.69196312328107,1.5,4.613,27.625
3.872237376682621,1.5097819871780012,25.691126734371448,1.5,4.618,30.188000000000002
3.8752443358867734,1.5120212476553259,25.693682486337867,1.5,4.618,32.719
3.8776538197083523,1.5106695499116487,25.685663838208555,1.5,4.623,35.235
3.8801798517508956,1.511415507068656,25.685048968753165,1.5,4.623,37.75
3.882567652027354,1.5091210961624353,25.683760175784748,1.498,4.623,40.313
3.8848108653836735,1.5114337072764492,25.67915927676119,1.5,4.629,42.829
3.886670635858338,1.5090690469588208,25.675218221854752,1.498,4.629,45.36
3.8886694628358964,1.5135633321541924,25.668737496289086,1.498,4.634,47.875
3.8913762556662315,1.5131597738280052,25.665718691809094,1.5,4.634,50.407000000000004
3.8935513532483226,1.5101587945356354,25.671167971441978,1.5,4.64,52.922000000000004
3.89535004525451,1.5105871745779014,25.676203525178902,1.5,4.64,55.454
3.8971701703386845,1.5086239775532133,25.66479934924421,1.5,4.64,57.969
3.8993949877297376,1.5055303684660502,25.654542783627946,1.5,4.645,60.438
3.901312331779373,1.5084318908355903,25.65442754335013,1.5,4.645,62.907
3.9027041216519507,1.508583614735041,25.657590340514002,1.5,4.645,65.375
3.9041081428610447,1.5154305405588646,25.65749640294152,1.5,4.65,67.844
3.9060699528621425,1.513893568647116,25.65142501603538,1.498,4.65,70.313
3.9077980948945443,1.5090415007969145,25.66038580063252,1.5,4.65,72.844
3.9095296215661337,1.5129057438387905,25.653616781723574,1.498,4.656,75.36
3.910935595081149,1.5099427258673868,25.64800960060833,1.5,4.656,77.891
3.9125942565100584,1.511477185403307,25.645649547929573,1.5,4.656,80.407
3.913879335634046,1.511635488479907,25.64846463696572,1.498,4.656,82.922
3.915574527505589,1.5100188274672313,25.648393006426517,1.5,4.661,85.45400000000001
3.9170629388248748,1.5117201263841347,25.640847126369305,1.5,4.661,87.969
3.9187066691531625,1.5091293772912415,25.642760272680167,1.5,4.661,90.5
3.9200117022135315,1.5086508617945853,25.64203040346468,1.5,4.661,92.95400000000001
3.92143450304398,1.508030494935188,25.646855240595855,1.5,4.667,95.422
3.9228496890935047,1.5100485268746409,25.642770165968525,1.5,4.667,97.89099999999999
3.924145106869564,1.5077502941772247,25.642343773686623,1.498,4.667,100.422
3.925687732684921,1.5124248027828544,25.646040693446196,1.5,4.667,102.938
3.92698733683707,1.5088748344552674,25.647668109990295,1.5,4.672,105.45400000000001
3.9280846431475123,1.5108063595780368,25.645405785795074,1.5,4.672,107.985
