voltage,current,temperature,current_charge,voltage_charge,charge_time
3.6957261633280405,-0.0020786222011109283,26.485235115698877,0.0,0.003,0.0
3.342940481283274,-3.8053775528158647,26.479967381719618,-3.802,1.511,2.469000000000001
3.814934500234869,1.5122595559665353,26.490283149179934,1.5,4.542,5.079000000000001
3.826485676976244,1.5110419904130161,26.511571038539508,1.5,4.564,7.547000000000004
3.8337118531515575,1.509187561950605,26.522953730965455,1.498,4.575,10.047000000000004
3.838920999017693,1.511772156107451,26.525405478824784,1.5,4.575,12.563000000000002
3.843185898707808,1.5102003477465826,26.52736899495555,1.5,4.58,15.11
3.846972562616297,1.5128622178464002,26.531468165709256,1.5,4.586,17.61
3.8500203135631885,1.5117075384488923,26.53207250716508,1.5,4.591,20.079
3.85303631450086,1.5130859504474747,26.528036600529614,1.5,4.591,22.532000000000004
3.855797238303713,1.5120268039328195,26.533197190737347,1.498,4.596,25.016
3.8583720329201534,1.5113036138153562,26.524187498958227,1.5,4.596,27.532000000000004
3.8606499342796123,1.5103299179674874,26.52111090771605,1.5,4.602,30.063000000000002
3.8635282689827357,1.5122271620806262,26.515305153921087,1.5,4.602,32.579
3.865758753249548,1.5134069938128918,26.51515549331227,1.5,4.607,35.047
3.867642629107021,1.5109076492299054,26.511734937802835,1.5,4.607,37.532
3.8696463442306293,1.5111816980722736,26.508515684292078,1.5,4.607,39.985
3.871624604692029,1.510038551251177,26.502172762826625,1.498,4.613,42.454
3.8737450143697996,1.511828502569267,26.49282207422463,1.5,4.613,44.938
3.875546980945924,1.5129725033082917,26.49344285326736,1.498,4.613,47.469
3.8775039846035977,1.507791188366575,26.49257014081957,1.5,4.618,49.985
3.879264400520714,1.5139198742289264,26.493277222894626,1.498,4.618,52.516000000000005
3.8809833899494395,1.5091021389591182,26.481305776318607,1.498,4.623,55.032
3.8826849481541226,1.5113364742707145,26.480991263601304,1.498,4.623,57.547
3.8843779146198942,1.5112205515343147,26.477039798218204,1.5,4.623,60.079
3.8860524779010257,1.5072656506699293,26.47814940634957,1.5,4.629,62.547000000000004
3.887416023636553,1.5113898746150045,26.461807548402398,1.5,4.629,65.01599999999999
3.8889293945715493,1.5123279396641145,26.474382928025392,1.5,4.629,67.485
3.890499646432915,1.5085348374074057,26.4705356962506,1.5,4.629,69.95400000000001
3.8922381648363,1.5075835832700446,26.464298226571493,1.5,4.634,72.422
3.8938002634717677,1.5125622454922374,26.46467448003624,1.5,4.634,74.95400000000001
3.8950566455203464,1.510604319257559,26.464136038272027,1.5,4.634,77.469
3.8968831447817154,1.513034660891151,26.460395153908184,1.5,4.64,79.95400000000001
3.897669626502336,1.5116902561082386,26.46398874292482,1.498,4.64,82.422
3.8992606020230953,1.5111649468036765,26.458816726293232,1.498,4.64,84.875
3.9007204806271494,1.5088093150666946,26.454111956479277,1.5,4.64,87.36
3.902150308151359,1.5097990645422743,26.451381912387564,1.498,4.64,89.813
3.903489157716438,1.5112953915288594,26.44466628098051,1.5,4.645,92.282
3.904798215839879,1.5125114309208274,26.44619217060249,1.5,4.645,94.75
3.905921657047221,1.509335470318888,26.448783592598488,1.5,4.645,97.282
3.907156131207518,1.5115797765282053,26.4483774897552,1.498,4.645,99.797
3.9085876541367566,1.5108016964135966,26.448871509381043,1.5,4.65,102.313
3.909631075972674,1.5108701713726997,26.44659868191561,1.5,4.65,104.844
3.910962097966226,1.511556269846669,26.448669635638627,1.5,4.65,107.36
3.912051415019892,1.5086549489046082,26.442620992560087,1.5,4.656,109.82900000000001
3.9130244809509223,1.5102095616207758,26.433300321889956,1.498,4.65,112.297
3.9142698921590657,1.509812365841374,26.44523817338183,1.498,4.656,114.766
3.915559470424639,1.5076602913919588,26.442509885414015,1.5,4.656,117.282
3.9166536232818956,1.5087601410783402,26.435472466325297,1.5,4.661,119.813
3.9178085729690664,1.5090985322028978,26.43679787870042,1.5,4.661,122.32900000000001
3.9186673799256155,1.5128582855185504,26.431471907976107,1.498,4.661,124.844
3.919987982689387,1.5108291108978922,26.43480815431804,1.498,4.661,127.375
3.9209404080144306,1.5071440136166456,26.439617268183014,1.498,4.661,129.891
3.92209708607131,1.5135627421491467,26.43922124877005,1.5,4.661,132.422
3.923351555134443,1.5113776935075838,26.435352666031267,1.5,4.661,135.0
3.924035615345278,1.5096885951652148,26.436538873278483,1.5,4.667,137.516
3.9250931154976385,1.5086787724751178,26.428372767754396,1.498,4.667,140.047
3.9263800073878277,1.5113345117917787,26.427014640695663,1.5,4.667,142.563
3.926824016628143,1.507286932342583,26.43342393665509,1.498,4.667,145.094
3.928142628249707,1.5116657365415542,26.43765370387639,1.5,4.667,147.61
3.929072505770709,1.5127623291135963,26.431874741194072,1.498,4.672,150.141
3.929911437293209,1.5103683944463855,26.431622576890366,1.498,4.672,152.657
3.930972699213688,1.507476412745853,26.444171249526644,1.5,4.672,155.172
3.9319191647780936,1.5076618689295762,26.440779098000995,1.5,4.672,157.704
3.9329190792498276,1.5101672119249394,26.437634981834233,1.5,4.672,160.219
3.933614667297666,1.5094083208423674,26.440539900591734,1.5,4.677,162.719
3.9347336075033317,1.5134824511398555,26.438461438250936,1.498,4.677,165.188
3.935433184202028,1.5119681741401696,26.436583803631144,1.5,4.677,167.657
3.9360293406799847,1.5139289178608457,26.4437655945569,1.498,4.677,170.188
3.9371149318346337,1.5086253420472782,26.439223322243862,1.498,4.677,172.704
3.93765541709032,1.5099737673209412,26.43646805796636,1.498,4.677,175.235
3.9383555181892427,1.5070535896790058,26.435458815790856,1.5,4.683,177.75
3.9398079392891807,1.5112939439660202,26.43395186076713,1.5,4.683,180.282
3.940367366994027,1.5071567347635046,26.43984721764518,1.5,4.683,182.797
3.941260137486042,1.5095749557468892,26.4367318410898,1.5,4.683,185.313
3.9420531447727,1.5113134574353102,26.442293518981064,1.5,4.683,187.844
3.942741036217742,1.5133676110820908,26.441498682093876,1.5,4.683,190.36
3.9432895893330735,1.514389872484693,26.443670371846967,1.5,4.683,192.891
3.9440004074896025,1.5098673832671086,26.448932916494922,1.5,4.683,195.36
3.945025625794032,1.507213886995449,26.439607421324855,1.5,4.688,197.829
3.9455978022484026,1.5099553044485825,26.436630843661657,1.5,4.688,200.36
3.9462188090112904,1.512948311627638,26.436579578690477,1.498,4.688,202.875
3.947201947440931,1.5120001842899669,26.440717811910012,1.498,4.688,205.407
3.947689990414005,1.511976345503791,26.44131463835991,1.5,4.688,207.922
3.9485635616190318,1.5105286807487501,26.450319254673918,1.498,4.688,210.438
3.949141068430623,1.5134839318521967,26.449419293170465,1.5,4.688,212.969
3.9494005974062647,1.5125398320888228,26.444467437642796,1.5,4.688,215.485
3.95059638272485,1.5126477014017565,26.44136118896461,1.5,4.694,218.016
3.950983773477975,1.5164530145055175,26.450057879196553,1.5,4.694,220.532
3.951555625821888,1.5099062453852639,26.445630097421095,1.5,4.694,223.063
3.9523722444136555,1.509000630833595,26.453509149253247,1.5,4.694,225.579
3.953228914615848,1.510119207885683,26.454771666404568,1.5,4.694,228.094
3.95374630023112,1.5096364791590013,26.45591606051165,1.5,4.694,230.563
3.9545053701632473,1.509381813260526,26.465867913943228,1.498,4.694,233.079
3.9549179340848757,1.5097291746264652,26.455267966065183,1.498,4.699,235.547
3.9555890179533084,1.510550473343556,26.453453480562597,1.498,4.699,238.032
3.9561745715837677,1.5103495011834485,26.460589689825152,1.5,4.699,240.485
3.956787165527848,1.5135147755684,26.463477481157224,1.498,4.699,242.954
3.957391577519313,1.50956982374094,26.461042647469473,1.5,4.699,245.438
3.9580009833328202,1.5117503635948342,26.469522823020903,1.5,4.699,247.954
3.958181578686691,1.510880956194865,26.471382739965037,1.498,4.699,250.485
3.959114200977813,1.5150790940381191,26.476215392802303,1.498,4.699,253.0
3.9596476026740475,1.5097580654459006,26.466649669247747,1.5,4.704,255.532
3.96032147023604,1.51076182043336,26.47530975767628,1.498,4.704,258.047
3.960955326120904,1.512107674552165,26.477681776670927,1.5,4.704,260.579
3.9612639405197814,1.510653306747025,26.47980873590398,1.5,4.704,263.094
3.961798007923405,1.5118569145383134,26.475719113341178,1.5,4.704,265.625
3.962606195363089,1.5106416344689149,26.479536062981843,1.5,4.704,268.141
3.9633165220464024,1.508910128465622,26.47414477240966,1.498,4.704,270.657
3.9637421819481395,1.5106669258609007,26.477684614215363,1.5,4.704,273.188
3.9642348393124376,1.5090271516050306,26.475439418324978,1.5,4.704,275.704
3.964748183582447,1.5120859632286456,26.478939881888728,1.498,4.704,278.235
3.965251571049753,1.5123210909720628,26.48391121508594,1.498,4.704,280.704
3.9657651000167706,1.5122837825317097,26.483349125030117,1.5,4.704,283.219
3.966360572188635,1.5113216655959125,26.486800162871464,1.498,4.704,285.688
3.9668252312998424,1.5139918057284967,26.488272241771206,1.5,4.71,288.157
3.9670784280911446,1.5090121507891878,26.492911023019772,1.5,4.71,290.625
3.9675690116765185,1.5132056215465914,26.493426699214268,1.498,4.71,293.141
3.968264039030762,1.5132630777697114,26.4983820624571,1.5,4.71,295.672
3.9687231885897707,1.5089475254716818,26.495822883571122,1.498,4.71,298.188
3.9695631898204673,1.509418052368368,26.496943042738224,1.498,4.71,300.719
3.9696866838636726,1.5096938476726107,26.503224220333134,1.5,4.71,303.235
3.9702062095346617,1.5136888116505143,26.51130841685455,1.498,4.71,305.75
3.9706529686078658,1.510382224032143,26.511893270273312,1.498,4.71,308.25
3.970827116211795,1.5089614414675754,26.51284152088414,1.498,4.715,310.813
3.9717365985753808,1.510801272136685,26.512483206404777,1.5,4.715,313.329
3.972450344090998,1.5110997735896654,26.511666117103047,1.498,4.715,315.86
3.9725361246132684,1.511834392612934,26.515331974504726,1.5,4.715,318.375
3.9729529108727526,1.5112985179646905,26.518072127466166,1.5,4.715,320.907
3.9734403061294805,1.511164045604291,26.523556516368163,1.5,4.715,323.422
3.9737817405059896,1.5114958639022495,26.51809501425417,1.5,4.715,325.954
3.974384133169235,1.5117325166832094,26.522668345421547,1.5,4.715,328.469
3.9748343022861725,1.5128060555085303,26.524543801010594,1.5,4.715,330.985
3.975356567114512,1.5137883103580896,26.526522670529975,1.498,4.715,333.516
3.9755407573559403,1.508457525616658,26.52854264053532,1.5,4.715,336.032
3.9761289980734684,1.5113026230234892,26.535804812503134,1.5,4.715,338.563
3.9766852187794117,1.511025466120119,26.54053959845971,1.5,4.721,341.079
3.97685699140071,1.5100389188413654,26.54638482472483,1.5,4.721,343.61
3.9774474367142214,1.5112783992391718,26.547920203750746,1.5,4.721,346.125
3.9777570640579274,1.5123738120015884,26.553600459310076,1.5,4.721,348.657
3.9782719981181827,1.512343906782096,26.554911317499183,1.498,4.721,351.172
3.978645775456338,1.5108950393196086,26.552024118142736,1.5,4.721,353.688
3.979119307673541,1.5117149552999753,26.55011759490783,1.5,4.721,356.219
3.9795075988982296,1.5080155538644724,26.55366743120052,1.498,4.721,358.735
3.9799338785961673,1.5103931810631321,26.550270172400047,1.498,4.721,361.266
3.980380156254751,1.5117572537243282,26.557517418604665,1.5,4.721,363.782
3.980617186353275,1.5126174267633585,26.568038793542822,1.498,4.721,366.297
3.9812949050864863,1.5108176774663797,26.562480366885335,1.498,4.721,368.782
3.9814524675929985,1.5123669992964741,26.563047241518,1.498,4.726,371.25
3.9820033586174146,1.5108907834180128,26.57064478146257,1.5,4.726,373.735
3.9821169123289,1.5096732151482435,26.57154096785434,1.498,4.726,376.204
3.98262018032094,1.509152959440178,26.56823974670329,1.5,4.726,378.672
3.9830684626393067,1.5125452903170216,26.58168335785593,1.5,4.726,381.141
3.9834143707715586,1.5074748907799083,26.57538024712013,1.498,4.726,383.61
3.9837147618752997,1.5093800908137276,26.580624028155558,1.5,4.726,386.094
3.984397567754414,1.5132215954970043,26.587370282305542,1.5,4.726,388.61
3.984254596604217,1.5097883655663011,26.588393965623442,1.5,4.726,391.141
3.9850834386112126,1.5130123154356585,26.59944675081072,1.5,4.726,393.657
3.9852478225848715,1.5095239014076627,26.592823602626726,1.5,4.726,396.188
3.9860280796739676,1.5122839958935048,26.594675908736807,1.5,4.726,398.704
3.986691351633871,1.512347712777957,26.60361724431921,1.5,4.726,401.235
3.98658426620679,1.5114526789432006,26.60405949139538,1.5,4.726,403.75
3.986999240117837,1.5102780438693104,26.601361508036398,1.498,4.726,406.313
3.9874974624245145,1.5140382111635886,26.611103259279393,1.5,4.731,408.829
3.9875895159561736,1.5115548305301496,26.609222384673238,1.498,4.731,411.344
3.9880874222340714,1.510919773465021,26.614197256238903,1.5,4.731,413.875
3.9884501127542844,1.5115493013830805,26.6200139127634,1.5,4.731,416.391
3.9885578303812728,1.51147674110937,26.62309078274691,1.5,4.731,418.922
3.989414379601149,1.5126022433220037,26.629324297556256,1.5,4.731,421.438
3.9893216114532652,1.5120027357827146,26.625590828065274,1.498,4.731,423.969
3.9899604594876323,1.5113055066713863,26.635782258887144,1.5,4.731,426.485
3.9904428524571345,1.5108542009315755,26.636816672603388,1.5,4.731,429.0
3.990731124407501,1.5109073717244483,26.63471653572462,1.498,4.731,431.532
3.991248477764258,1.5133276451706517,26.63790009234357,1.5,4.731,434.047
3.991615295129502,1.510333909134799,26.6393013202157,1.498,4.731,436.579
3.991424768664508,1.5142384921152539,26.64591878975073,1.5,4.731,439.157
3.9921302552608373,1.5099297007888564,26.653009538813404,1.498,4.731,441.625
3.99257651792012,1.5109122040924725,26.65542959049115,1.5,4.737,444.094
3.9928710617182706,1.5118418036248589,26.664351273713205,1.498,4.737,446.594
3.9934349112421783,1.5105559279162537,26.660971170951196,1.5,4.737,449.125
3.9937725352034357,1.5106860638465314,26.66630433907003,1.5,4.737,451.641
3.9940493493824802,1.5094411993940795,26.671450646686182,1.5,4.737,454.172
3.994300012184119,1.510021137329682,26.66699130551417,1.5,4.737,456.688
3.994708183017256,1.511664357841107,26.675271628234967,1.5,4.737,459.219
3.995268088311096,1.5104359201655622,26.67082827600204,1.5,4.737,461.735
3.9954842417497893,1.5113901526219147,26.68384511787333,1.498,4.737,464.25
3.9960713235961363,1.5103140852873118,26.68226332967745,1.498,4.737,466.782
3.996318641697183,1.512655678561519,26.6873731077957,1.5,4.737,469.297
3.9967267473223793,1.5101665617504618,26.684527589352673,1.498,4.737,471.829
3.997106551390988,1.5107426841359988,26.688587974775633,1.5,4.737,474.344
3.997475850832038,1.5119042640790794,26.696099911603767,1.5,4.737,476.875
3.9978737708748993,1.511265722890381,26.69313162738588,1.498,4.742,479.391
3.9982498464220773,1.510863630153322,26.701834816788857,1.498,4.742,481.922
3.9986026585414365,1.5102505485911533,26.69451866760742,1.498,4.742,484.438
3.998814243424699,1.508618159213839,26.697881810284635,1.5,4.742,486.954
3.999484088086968,1.5116898813431836,26.706110370527732,1.498,4.742,489.485
3.9996876020993057,1.5120244164380054,26.715485114335284,1.5,4.742,492.0
3.999987527890985,1.508954705659002,26.715198912891616,1.5,4.742,494.532
4.000710595581374,1.5088946184454481,26.72612019961546,1.498,4.742,497.047
4.000839709631312,1.5099339870047896,26.72603473298524,1.498,4.742,499.563
4.000969679358274,1.510898058630752,26.7219698810457,1.5,4.742,502.094
4.001523922301122,1.5110609372709842,26.72834928128685,1.5,4.742,504.61
4.0018255711890145,1.5107248317459776,26.73473492746047,1.5,4.742,507.125
4.002104513162977,1.5107563760251606,26.73191961443075,1.5,4.742,509.61
4.002625990750934,1.5108371557499876,26.739969880240544,1.5,4.748,512.188
4.00289344031318,1.5113418807837866,26.742018228500587,1.498,4.748,514.688
4.003255957034936,1.5118121511017089,26.74623281068666,1.5,4.748,517.157
4.003446396963501,1.5118194694683804,26.748326934075372,1.5,4.748,519.657
4.004095146214466,1.5087245942077785,26.755163265447333,1.5,4.748,522.188
4.0045055096731605,1.5128731794962436,26.76550938924402,1.5,4.748,524.704
