voltage,current,temperature,current_charge,voltage_charge,charge_time
3.694753207444466,0.000101399659858888,26.128297112858743,0.0,0.003,0.0
3.346522932588962,-3.7808181797700295,26.115398024954462,-3.772,1.506,2.577999999999996
3.813455078449939,1.5125622111963808,26.122806745575172,1.5,4.548,5.265999999999998
3.824337163891025,1.5109542729998553,26.140650015038812,1.5,4.569,7.734000000000002
3.831421377430797,1.5126736988689136,26.157055134893763,1.5,4.575,10.202999999999996
3.8363581699996274,1.5109904430983594,26.155204498175394,1.5,4.58,12.671999999999997
3.8404655456569947,1.5105980638706376,26.162119444975456,1.5,4.586,15.186999999999998
3.843846208217906,1.5140644440116124,26.15981386806378,1.5,4.591,17.702999999999996
3.847203795843317,1.5111851791738846,26.160919756198023,1.5,4.596,20.266
3.8502055334901883,1.511963573685716,26.153399922291822,1.5,4.596,22.781
3.852603544120426,1.5095809899298358,26.148153784174447,1.498,4.602,25.311999999999998
3.8553120464308486,1.5125892862502572,26.14814115837477,1.5,4.602,27.827999999999996
3.8573621710863795,1.5120975947209432,26.14424876620382,1.498,4.602,30.375
3.859988452618014,1.5112949888356224,26.14152962494459,1.5,4.607,32.843999999999994
3.8619153640748203,1.5095921921360496,26.140755981495445,1.498,4.607,35.327999999999996
3.863833890265458,1.507384762399229,26.13946256730184,1.5,4.613,37.781
3.8658160705963547,1.510639948435966,26.14165774507941,1.5,4.613,40.25
3.867513206883629,1.5118659927398863,26.1319540707095,1.5,4.613,42.766
3.8693920186055206,1.5127245440005097,26.12638120299742,1.498,4.618,45.266
3.871169361070451,1.5116614532785073,26.12348410248828,1.5,4.618,47.797
3.873004255775264,1.5115306068994556,26.124533559018953,1.5,4.623,50.312
3.874715378820955,1.5138303039392134,26.11949313299112,1.5,4.623,52.843999999999994
3.8765907740841903,1.511133374148901,26.12436998451877,1.5,4.623,55.358999999999995
3.878092740506263,1.5111197374082153,26.10938569817379,1.498,4.623,57.875
3.8797098622052792,1.5140713979308689,26.106455630579845,1.5,4.629,60.406
3.8812223581181335,1.5122454858867656,26.110742210187933,1.5,4.629,62.937
3.882792184204674,1.5066053394751533,26.099769199552327,1.498,4.629,65.453
3.884416459939816,1.509184170402721,26.097279609601536,1.5,4.634,67.98400000000001
3.885964937419346,1.5085531101344085,26.105878518323976,1.5,4.634,70.5
3.8873802639981165,1.5070266115081319,26.09680631483484,1.5,4.634,73.01599999999999
3.888590871498064,1.5124794549107312,26.092106267947347,1.5,4.634,75.547
3.890142012487196,1.5109317462257887,26.088629830089285,1.5,4.64,78.01599999999999
3.8913947417056125,1.5137201900941577,26.096665323057437,1.5,4.64,80.48400000000001
3.8927617685212095,1.512784075785339,26.088344118232925,1.5,4.64,82.953
3.8940471628192492,1.5108582541554978,26.075620616966372,1.5,4.64,85.422
3.89535217092933,1.510903812791717,26.08001224556693,1.5,4.64,87.937
3.8965902874193143,1.510996661465574,26.075673060671583,1.498,4.645,90.453
3.8978617077351254,1.5128334349387937,26.06941291790471,1.498,4.645,92.969
3.899077149670079,1.51075806633107,26.07284431333071,1.5,4.645,95.5
3.9004004353660915,1.5094442582730752,26.064124468236653,1.5,4.645,98.01599999999999
3.901793412832557,1.509759187301446,26.05897452200102,1.5,4.65,100.547
3.902761473217505,1.5108859915517627,26.065813199130496,1.498,4.65,103.062
3.9039624250156684,1.509187883561328,26.057609349308443,1.5,4.65,105.594
3.905261707429425,1.5129147409461694,26.07017197936119,1.5,4.65,108.14099999999999
3.9062899010347047,1.5082738838162075,26.067872063426886,1.5,4.65,110.64099999999999
3.9076177923137827,1.5104511587254394,26.055975482756075,1.498,4.656,113.109
3.9085695797749955,1.5106047366197488,26.05984769670934,1.498,4.656,115.578
3.909539515685885,1.5089694279276518,26.05925209333007,1.5,4.656,118.047
3.9108047853599173,1.5080843195661158,26.051364873243774,1.5,4.661,120.562
3.9118682472154758,1.5101646798660933,26.048636290112853,1.498,4.661,123.094
3.912921527075871,1.5123485978841495,26.052910171848914,1.498,4.661,125.60900000000001
3.9139086607710176,1.5097048552050545,26.04138817793269,1.5,4.661,128.125
3.915164510930659,1.5103354103684337,26.050474107741948,1.498,4.661,130.656
3.9161195663103103,1.5089398909891296,26.043911612155526,1.498,4.661,133.172
3.9169977311200372,1.5094722947353811,26.053846389569,1.5,4.667,135.766
3.9178520993596435,1.5118665027411182,26.04194812958905,1.5,4.667,138.234
3.9188369841829447,1.5123924661957286,26.047140906848657,1.5,4.667,140.719
3.9195799726185054,1.5128391660664988,26.038551969364615,1.498,4.667,143.172
3.9209042848991476,1.514956596500469,26.0387682375375,1.5,4.667,145.641
3.921819429552473,1.5112104159674393,26.0464917835969,1.5,4.667,148.125
3.9228441869747757,1.5098727277906359,26.041116672267933,1.498,4.672,150.656
3.9238540122922956,1.514701387766753,26.034067972964,1.5,4.672,153.172
3.9246522419722707,1.5072523431899703,26.03495086137842,1.498,4.672,155.687
3.925584097440789,1.5105096940345568,26.036673063570372,1.5,4.672,158.219
3.926340276997918,1.5109993974071687,26.034735813372873,1.5,4.672,160.734
3.9274044288410117,1.5085665641257036,26.036754477584665,1.5,4.672,163.297
3.9281912120408324,1.5104487715866708,26.046556446600096,1.5,4.677,165.766
3.9289678795800103,1.5116315907290876,26.045138890499405,1.5,4.677,168.234
3.929567747142878,1.5109272355966068,26.036924447199098,1.498,4.677,170.703
3.930471729793662,1.5075223860338693,26.03635129553966,1.5,4.677,173.172
