voltage,current,temperature,current_charge,voltage_charge,time
3.7032033475672854,-0.004050526722644582,24.671571352604943,0.0,0.003,0.0
3.3377109352902776,-3.788459846791776,24.675325800819056,-3.788,1.511,2.4840000000000018
3.8272293549832375,1.5102663717774818,24.68508969133094,1.498,4.558,5.109000000000002
3.839275047072786,1.510364026720737,24.693960918518737,1.5,4.58,7.609000000000002
3.8471807297252036,1.5112064891535897,24.705551772013894,1.5,4.586,10.14
3.85320100795651,1.5105404750831521,24.71350277159906,1.498,4.596,12.608999999999998
3.8580866916870535,1.50973014854331,24.72688834848196,1.5,4.602,15.078
3.8623095919946047,1.5104980648210586,24.728651361486826,1.5,4.602,17.578
3.8663063804533295,1.5087816781240908,24.73180202580298,1.5,4.607,20.047
3.869807407279553,1.5087604860066095,24.73342073976648,1.5,4.613,22.515000000000004
3.8732250618654955,1.5104028760709998,24.733163736368553,1.5,4.618,25.047
3.876339581259314,1.5068549896547698,24.73063863812149,1.5,4.618,27.562
3.879300238860241,1.5109894520331522,24.73807770530342,1.5,4.623,30.093
3.8824042469405593,1.5114139020121382,24.72510512681928,1.5,4.623,32.64
3.8848404540401775,1.5073655113530144,24.735216191658402,1.5,4.629,35.156000000000006
3.887745808444469,1.5092904912592946,24.733848886003752,1.5,4.629,37.687
3.8900697898229875,1.5098463416700505,24.73857303434207,1.5,4.634,40.203
3.8923889025928227,1.5107264233008604,24.72805174954226,1.5,4.64,42.703
3.894746393526584,1.5066937935492595,24.719439007440158,1.5,4.64,45.172
3.8971745950972907,1.5086351283113018,24.725570288800068,1.5,4.64,47.64
3.899074284138037,1.507218028766097,24.728790642683123,1.5,4.645,50.125
3.9011150216758326,1.5111490624380168,24.73484787888436,1.5,4.645,52.656
3.9033974301168404,1.506728625724927,24.738666048135222,1.5,4.645,55.172
3.9053998917627615,1.5145419071125297,24.735896398654525,1.5,4.65,57.703
3.9072711236384357,1.5131849145539027,24.72559506023249,1.498,4.65,60.218
3.9091680743526616,1.50792793531675,24.72802939067912,1.498,4.656,62.687
3.9110648707280236,1.5106699343010057,24.730159204221764,1.5,4.656,65.172
3.912933658241449,1.5110093825141675,24.73662341907833,1.5,4.656,67.625
3.9150196500719274,1.509236944229631,24.73731501978461,1.5,4.661,70.093
3.916293209489089,1.508373040177235,24.727050022542905,1.5,4.661,72.578
3.918287610658939,1.5063221989718927,24.736318489073014,1.5,4.661,75.109
3.9197662443383314,1.5100877618315176,24.739515237280646,1.498,4.661,77.625
3.921796400264607,1.5094699633722688,24.73697692488963,1.5,4.667,80.156
3.9232901084813676,1.5100911170134224,24.739413294617975,1.5,4.667,82.672
3.924893312159888,1.5091385777787178,24.736122346802272,1.5,4.667,85.187
