voltage,current,temperature,current_charge,voltage_charge,charge_time
3.6962377073868504,-0.002070736656291266,26.19370856550209,0.0,0.003,0.0
3.3423355342925554,-3.795650309241255,26.185550189890215,-3.789,1.511,2.4849999999999994
3.8162187390990234,1.5101484825941724,26.195434948108254,1.498,4.548,5.094000000000001
3.8278392639164815,1.5133681802037708,26.209980526720297,1.498,4.569,7.562999999999999
3.834877428140165,1.514010189539855,26.214264240316403,1.5,4.575,10.094000000000001
3.840373310838634,1.5147641172367636,26.221686898510775,1.5,4.58,12.610000000000003
3.8446934128169548,1.512440641941587,26.230337096294598,1.5,4.586,15.078
3.848217772991085,1.510957816757973,26.221112282589164,1.498,4.591,17.547
3.851654055944367,1.5096894747927496,26.228540625128023,1.5,4.596,20.016000000000002
3.854494767493547,1.512482223856559,26.22773347970741,1.5,4.596,22.485000000000003
3.857352945691503,1.5124298514627648,26.226069028282808,1.498,4.602,25.000000000000004
3.8603139211409663,1.5142783294373101,26.223001148183045,1.498,4.602,27.532
3.8626189709741214,1.508484694313748,26.21831315583291,1.5,4.607,30.047
3.865025226441885,1.5081026194304576,26.22337848697606,1.498,4.607,32.578
3.8671912518692966,1.5135549638607413,26.215523362702292,1.5,4.613,35.093999999999994
3.869371459515859,1.5095155192261092,26.213683819559513,1.5,4.613,37.625
3.87139327857132,1.5050658015561915,26.203814624237204,1.498,4.613,40.141
3.873450658975046,1.5107622710697497,26.206385893207404,1.5,4.618,42.61
3.8756853154968933,1.5090504834295033,26.204048910912547,1.498,4.618,45.078
3.8775954884400123,1.510671174048249,26.20517911698304,1.5,4.623,47.547
3.8792828090718454,1.5097053398355806,26.205676212222503,1.5,4.623,50.032
3.8811867305522005,1.511324766014633,26.202460794566374,1.5,4.623,52.547
3.8831389722655825,1.5086588238455998,26.192512354739158,1.498,4.623,55.078
3.884928926509178,1.511183088534788,26.196970404399288,1.5,4.629,57.61
3.8866027929077767,1.5137206710611673,26.19075403435616,1.498,4.629,60.125
3.8883406708915307,1.5125092076932212,26.18529162695523,1.5,4.629,62.657
3.8900047690536046,1.5117453348806507,26.186842288879955,1.5,4.634,65.172
3.891666160748096,1.5132062649091802,26.178860863462514,1.5,4.634,67.703
3.893219567091004,1.510287960517492,26.17618000856506,1.5,4.634,70.157
3.8945353028448837,1.5134883191797173,26.175189006741316,1.5,4.64,72.625
3.8964541308226397,1.5086025969557906,26.179353303160966,1.498,4.64,75.094
3.8975538443642708,1.5050797168385173,26.184102252311632,1.5,4.64,77.625
3.899218226218283,1.512798368569455,26.174380091505576,1.498,4.645,80.172
3.900306831783951,1.511194809255058,26.17125457763364,1.5,4.645,82.688
3.901895880985376,1.5109452254887585,26.168672093164165,1.5,4.645,85.219
3.903521545968514,1.5139453722533043,26.173157802388015,1.498,4.645,87.735
3.9046226871679868,1.5106334024970898,26.16202171734133,1.5,4.65,90.25
3.9058214029410108,1.509656527490839,26.16469544984881,1.498,4.65,92.782
3.9072566859788616,1.5064479430509734,26.164640804757493,1.5,4.65,95.297
3.9086220690706295,1.5109057071159238,26.16049079288348,1.5,4.65,97.828
3.909700480669692,1.5074911153204742,26.159466765690883,1.498,4.656,100.344
3.9111822694364373,1.509837348241468,26.155243874862386,1.5,4.656,102.875
3.9121715894054363,1.5095755248307083,26.150819287961887,1.5,4.656,105.391
3.9137905561867554,1.5089651725190267,26.154984190940432,1.498,4.656,107.907
3.914677824133449,1.5106261501613751,26.15047119119689,1.5,4.661,110.438
3.9158663422915483,1.5121920047991322,26.15185450368087,1.5,4.661,112.953
3.917289168411829,1.5099438747063019,26.150014699495294,1.498,4.661,115.485
3.9185616496246984,1.5103883300666097,26.15063525577037,1.5,4.661,118.0
3.9194821144664855,1.5110880357415928,26.1502530688283,1.5,4.661,120.516
3.9207962089079236,1.506064877196453,26.1469878120145,1.5,4.661,123.016
3.921885914787743,1.5092969502282205,26.152928923716857,1.5,4.667,125.5
3.922903349280816,1.5143297987686133,26.159572238052803,1.5,4.667,128.016
3.9240231275156026,1.5114082581492134,26.153296716435392,1.5,4.667,130.532
