voltage,current,temperature,current_charge,voltage_charge,charge_time
3.6746039275202667,-0.000765550751840867,26.511258842369077,-0.0006,0.002,0.0
3.466432952965466,-2.2562328997373022,26.510308588695075,-2.2691,2.373,2.469000000000001
3.7977347431539306,1.490240655827758,26.524495029546518,1.4995,4.542,5.077999999999999
3.80940439597855,1.488884159003923,26.522333651023935,1.4995,4.555,7.547000000000001
3.8168644306392174,1.4940234351371722,26.50874878711638,1.4995,4.555,10.032
3.8226927973243687,1.491617966667635,26.50923966950137,1.4995,4.567,12.562999999999999
3.82702817508254,1.4923292323199369,26.496781799993826,1.4995,4.567,15.078
3.830966172363827,1.4903451202736766,26.475653592771263,1.4995,4.58,17.610000000000003
3.83472090463017,1.488812224755911,26.461695681045715,1.4995,4.58,20.157
3.837337842798105,1.4888051088043655,26.454438687150823,1.4995,4.58,22.657
3.8398361055524752,1.4898977991837599,26.447192818357223,1.4995,4.58,25.125000000000004
3.8422613405730006,1.4896137127855744,26.432515112835553,1.4995,4.58,27.578
3.844303609337493,1.4888730710887321,26.424812133118145,1.4995,4.593,30.047
3.846407769521075,1.488398222319003,26.419140371627805,1.4995,4.593,32.563
3.8481178587027696,1.4936732466668992,26.417061468484558,1.4995,4.593,35.078
3.849675658540391,1.4929318030341798,26.40506648121982,1.4995,4.593,37.61
3.8515646814776163,1.490924506565695,26.394480579119353,1.4995,4.593,40.125
3.853218545002115,1.4911749926829834,26.39223319208701,1.4995,4.605,42.672
3.854716746567001,1.4904698173592352,26.382599199575772,1.4995,4.605,45.203
3.8562015203518967,1.491029163290065,26.38260366800271,1.4995,4.605,47.719
3.8575574964192194,1.489895441810546,26.36947117849443,1.4995,4.605,50.25
3.8591157801677025,1.491434811055765,26.365724803612878,1.4995,4.605,52.766
3.8602004869037065,1.4903090011926758,26.364787548653542,1.4995,4.605,55.282
3.86146223906131,1.4909879529919539,26.357113235726974,1.4995,4.605,57.813
3.86250105099748,1.4914804303529265,26.353161063987713,1.4995,4.605,60.328
3.8639507887863953,1.491410007965138,26.35000259666879,1.4995,4.605,62.86
3.865171951526483,1.4889687862140735,26.339316043605077,1.4995,4.605,65.375
3.866231209320175,1.4938071987384782,26.331811563329296,1.4995,4.605,67.907
3.8674208992547676,1.4910244057407012,26.326853445827968,1.4995,4.605,70.422
3.8685144318347144,1.4900738748371078,26.32163954188146,1.4995,4.605,72.891
3.8695186932923247,1.490007912721595,26.31317574703671,1.4995,4.618,75.36
3.8706113636076602,1.489263115216004,26.30991026001098,1.4995,4.618,77.828
3.8714883071260657,1.4882718314742902,26.31365557958828,1.4995,4.618,80.297
3.8726167282083126,1.4902185351570427,26.31294421075363,1.4995,4.618,82.797
3.873830067736159,1.4919016320139626,26.311328177146738,1.4995,4.618,85.313
3.8747164501137132,1.4908296705268043,26.304126494406322,1.4995,4.618,87.828
3.8759314802267886,1.4894565698463167,26.296727568504465,1.4995,4.618,90.344
3.8767708370830816,1.4898573014440453,26.2850096422787,1.4995,4.618,92.875
3.8778347330751997,1.4917019209271747,26.280329478831025,1.4995,4.618,95.391
3.8787849682858195,1.4912343508133676,26.28210062273249,1.4995,4.618,97.922
3.879835894116598,1.4934756653774912,26.283001899141013,1.4995,4.631,100.438
3.8809102635891275,1.4905743100574953,26.27804518137514,1.4995,4.618,102.969
3.8818054712069765,1.4919414561289697,26.2717522178202,1.4995,4.631,105.438
3.8827179784601435,1.4918461680251733,26.27181087173148,1.4995,4.631,107.907
3.883698982844592,1.4908990248141085,26.276166552615248,1.4995,4.631,110.375
3.8844717451681516,1.487859677974753,26.26820422415584,1.4995,4.631,112.844
3.8854558255678455,1.4899059667816668,26.270432856445137,1.4995,4.631,115.328
3.8862901032123767,1.489753472108552,26.268774855747406,1.4995,4.631,117.844
3.8872946781503765,1.4911821807176757,26.272466849827804,1.4995,4.631,120.375
3.888291063837147,1.4910965969324632,26.260020347968297,1.4995,4.631,122.891
3.8890305441219613,1.490798772027641,26.25285046872123,1.4995,4.631,125.407
