voltage,current,temperature,current_charge,voltage_charge,charge_time
3.6555771990819763,-0.0010940293963271036,27.170779287078656,-0.0006,0.002,0.0
3.4522230178897524,-2.2569767043713065,27.169751076293835,-2.2691,2.361,2.468999999999994
3.7756030045323703,1.4894940387207005,27.176466519305894,1.4995,4.517,5.109999999999999
3.787828619794539,1.490408676055776,27.176731341017007,1.4995,4.529,7.593999999999994
3.7959153677234934,1.4898905433311824,27.17358542544608,1.4995,4.542,10.156999999999996
3.8020800106120283,1.4877305905556208,27.170020538399157,1.4995,4.542,12.671999999999997
3.8077689682532405,1.489615218403464,27.14762429221865,1.4995,4.555,15.187999999999995
3.812535780805747,1.4888693509536293,27.134546111428897,1.4995,4.555,17.656999999999996
3.8167025445607297,1.4893421974433416,27.12777271249916,1.4995,4.555,20.141
3.820472636083042,1.4917592266758768,27.11822501662984,1.4995,4.567,22.593999999999994
3.82392074846203,1.4913372426393587,27.110993613614184,1.4995,4.567,25.062999999999995
3.8270185229793223,1.4897686969729675,27.0968819606905,1.4995,4.567,27.625
3.8296747948814005,1.4900900116134088,27.085334991980847,1.4995,4.567,30.156999999999996
3.8321662201147157,1.4915584600682357,27.073347939730027,1.4995,4.58,32.672
3.8344570710777446,1.4917259765265816,27.058801542007917,1.4995,4.58,35.202999999999996
3.8362235521591983,1.491468821438368,27.047177915169208,1.4995,4.58,37.718999999999994
3.838292663889133,1.4904242696966723,27.03932887032507,1.4995,4.58,40.25
3.8402838634265253,1.4910324191013686,27.022016873223375,1.4995,4.58,42.797
3.8418808603573864,1.4898565855162766,27.011327229564916,1.4995,4.593,45.266
3.8435487583089483,1.4897412239457677,26.998414664371648,1.4995,4.58,47.75
3.845054453445316,1.490321826580466,26.992277330625008,1.4995,4.593,50.202999999999996
3.845996521300301,1.4912432133038218,26.98072563327222,1.4995,4.593,52.672
3.847633866720186,1.4901028998986352,26.97389215754192,1.4995,4.593,55.157
3.8487174587063544,1.4932433220187535,26.961708133761167,1.4995,4.593,57.687999999999995
3.8499001732317497,1.4911918058317515,26.952998146631536,1.4995,4.593,60.266
3.8509368324013358,1.4927475208521128,26.94517378615578,1.4995,4.593,62.766
3.852284601868748,1.4916284448522388,26.940633248071702,1.4995,4.593,65.235
3.8532490330110263,1.4894052132180482,26.93890368469626,1.4995,4.593,67.68799999999999
3.854419451523917,1.489236680979437,26.929091765514094,1.4995,4.593,70.157
3.8551288846790097,1.4926234389270823,26.92747102942942,1.4995,4.605,72.68799999999999
3.856256853289206,1.4888573719742006,26.918747970482077,1.4995,4.605,75.203
3.85714602541856,1.4910493552002146,26.910060217571683,1.4995,4.605,77.719
3.8582030466266155,1.4906759425958995,26.898983216836832,1.4995,4.605,80.26599999999999
3.859041157483454,1.4907563343224015,26.891523999275375,1.4995,4.605,82.797
3.8605096921361115,1.4913420323615476,26.89252185832205,1.4995,4.605,85.328
3.8608154973590074,1.4903454624846328,26.897627521138613,1.4995,4.605,87.844
3.861847949643099,1.490051177178997,26.887385659390585,1.4995,4.605,90.375
3.8628356443475256,1.4897489177001972,26.881851072897675,1.4995,4.605,92.89099999999999
3.864052394322042,1.494817213676137,26.874131778807186,1.4995,4.605,95.422
3.864488211372659,1.4912159834410703,26.867464556486023,1.4995,4.605,97.93799999999999
3.8656545340249875,1.489982566038278,26.862553804359294,1.4995,4.605,100.453
3.8663801959873494,1.4913816477937158,26.860781103752313,1.4995,4.605,102.985
3.8673055105171876,1.490266386175388,26.85002058050095,1.4995,4.605,105.56299999999999
3.8677532171370808,1.4915492795857745,26.851606366740928,1.4995,4.605,108.047
3.8686701900895177,1.4919397722115406,26.849712656709904,1.4995,4.605,110.51599999999999
3.8694201016878296,1.4904949408705541,26.848442109881532,1.4995,4.618,112.985
3.870327228746309,1.4903946984565126,26.83681987292104,1.4995,4.618,115.453
3.8711450915627226,1.4905010543573294,26.83158368301513,1.4995,4.618,117.922
3.872272858219664,1.4886225559416881,26.825787977920907,1.4995,4.618,120.422
3.8727329068120944,1.4894296711061206,26.826282159144736,1.4995,4.618,122.89099999999999
3.873602292330828,1.490184541180833,26.82401738627057,1.4995,4.618,125.36
3.8742824520596364,1.4912043976130547,26.820718076655687,1.4995,4.618,127.844
3.8753438515155865,1.492674197200819,26.8188100311727,1.4995,4.618,130.36
3.8760761712522633,1.4923858042566935,26.809046931682264,1.4995,4.618,132.891
3.876787043680672,1.4912487114304562,26.8037193257718,1.4995,4.618,135.40699999999998
3.8776636639514264,1.489340932041342,26.800985109712443,1.4995,4.618,137.938
3.878427329380673,1.4912776753259047,26.799737851629477,1.4995,4.618,140.453
3.879073919632534,1.4873487706776523,26.793474851976907,1.4995,4.618,142.969
3.8801101222686984,1.490828635896563,26.797798007948284,1.4995,4.618,145.438
3.8807384141731536,1.4910097783852185,26.779310912955044,1.4995,4.631,147.90699999999998
3.881451890529646,1.4891840284953475,26.77576931813601,1.4995,4.618,150.391
3.881926714694784,1.4920836591679167,26.77822906123682,1.4995,4.631,152.90699999999998
3.882816796485025,1.4901157821723348,26.77185085697449,1.4995,4.631,155.438
3.8834593150280714,1.4907770424308533,26.76490863088533,1.4995,4.631,157.953
3.8844859420273288,1.4891566280159687,26.765040822741447,1.4995,4.631,160.48499999999999
3.884858817908713,1.4898850201517098,26.77183542519308,1.4995,4.631,163.0
3.886018922607612,1.4930236315888112,26.7668977750753,1.4995,4.631,165.53199999999998
3.886598110536366,1.493941595405832,26.765193835646784,1.4995,4.631,168.047
3.8873003165562134,1.4865080377057998,26.761801875964153,1.4995,4.631,170.563
3.8881899403724742,1.4888111019506998,26.755595937599754,1.4995,4.631,173.094
3.888724841490393,1.4895225162297439,26.755838654015086,1.4995,4.631,175.61
3.8895083889018705,1.4922672038545948,26.76019229378518,1.4995,4.631,178.141
3.8902069797237946,1.4931425752860046,26.762721675618987,1.4995,4.631,180.61
3.890847074929217,1.491193441433763,26.753233583624162,1.4995,4.631,183.078
3.891598714814748,1.4907594080486444,26.747236708637647,1.4995,4.631,185.547
3.892140332995308,1.4892715066653037,26.74371051105732,1.4995,4.631,188.03199999999998
3.8928232629391375,1.4891048270397607,26.73754951175913,1.4995,4.631,190.547
3.893645823248705,1.4912704315609309,26.736128989100315,1.4995,4.643,193.063
3.8942067778277827,1.4910976637428408,26.7343046472238,1.4995,4.643,195.594
3.8951448587407804,1.490211879770961,26.73481249252865,1.4995,4.643,198.11
3.895846095067724,1.4907977584718293,26.735473194901903,1.4995,4.643,200.641
3.895965810698516,1.4903757200083918,26.735389182794773,1.4995,4.643,203.15699999999998
3.8969138075905576,1.490457280851147,26.731220941863878,1.4995,4.643,205.688
