voltage,current,temperature,current_charge,voltage_charge,time
3.6269327970663503,-0.004382513577659705,26.072390183373404,-0.0006,0.002,0.0
3.429153432536516,-2.256202226309472,26.076377860424614,-2.2691,2.348,2.5470000000000006
3.744274177912134,1.4882844354928582,26.089446065162427,1.4995,4.479,5.25
3.7554107281256903,1.4924552109601357,26.085143193446253,1.4995,4.491,7.719000000000001
3.762590065593194,1.4919556769152085,26.073408735090304,1.4995,4.504,10.187999999999999
3.7689273984269573,1.4911270394665443,26.059980709416223,1.4995,4.504,12.672
3.774557604028673,1.4894935238822622,26.04766938851345,1.4995,4.517,15.172
3.7796568255612395,1.4912820966575417,26.028118403004182,1.4995,4.517,17.703
3.7843779782182883,1.4909812878163469,26.017489066469864,1.4995,4.529,20.172
3.7887209778660567,1.4897861091912026,26.012632297604664,1.4995,4.529,22.641000000000002
3.7924958103316917,1.491837808956763,26.006229866880684,1.4995,4.529,25.125000000000004
3.7965366746045817,1.4892896427101339,25.986804605460787,1.4995,4.542,27.593999999999998
3.799937377181149,1.4891639369367353,25.956870132908904,1.4995,4.542,30.141000000000002
3.8033277279252453,1.489935218604544,25.935214877381664,1.4995,4.542,32.657
3.806668658601079,1.4879030673267852,25.923550878557162,1.4995,4.542,35.188
3.8097621544522737,1.4903681836756497,25.901424100426386,1.4995,4.555,37.703
3.8128857514124324,1.4905170950810236,25.893477604894418,1.4995,4.555,40.235
3.815584254801804,1.4943298829559752,25.8723834486524,1.4995,4.555,42.75
3.8180828659042243,1.490867661771826,25.860080620064977,1.4995,4.555,45.282
3.820186784978959,1.4906671920171688,25.851836116325412,1.4995,4.555,47.797
3.822442466296451,1.4892871200506137,25.846140924806402,1.4995,4.567,50.313
3.824493206613008,1.4893163588193756,25.8349802836363,1.4995,4.567,52.844
3.826292000772074,1.487557395471448,25.819948234681874,1.4995,4.567,55.36
3.8280414885280063,1.4901862889614266,25.80129093648679,1.4995,4.567,57.891
3.8294763616696113,1.488221513927169,25.78842555865487,1.4995,4.567,60.407
3.831198373241878,1.4929544539006716,25.787219692589535,1.4995,4.567,62.938
3.8328491780120673,1.4896719364638393,25.77475412479078,1.4995,4.567,65.453
3.833906567733478,1.4917401145463072,25.76667065370817,1.4995,4.58,67.985
3.835138649851564,1.4913901447137994,25.76258227646838,1.4995,4.58,70.5
3.836286689893051,1.4902536886686935,25.751501693127675,1.4995,4.58,73.032
3.837139560074169,1.4900101760224949,25.733983638919973,1.4995,4.58,75.547
3.838480947455677,1.4891720344040094,25.73043919889443,1.4995,4.58,78.016
3.8394230506818414,1.4909289253241491,25.72431439915571,1.4995,4.58,80.485
3.840262234044448,1.4893230535807889,25.716783611045724,1.4995,4.58,82.969
3.8413960918059376,1.4890004125771767,25.70779238640357,1.4995,4.58,85.438
3.8424235634790196,1.489471111228308,25.70878689430338,1.4995,4.58,87.953
3.8428549250700343,1.4923278213284448,25.697119197245243,1.4995,4.58,90.485
3.8439161546991523,1.489362234963283,25.6963532906046,1.4995,4.58,93.0
3.8444368414234886,1.4895961416574175,25.68636406958743,1.4995,4.58,95.532
3.8451859357466347,1.4895115140465869,25.675828646230165,1.4995,4.58,98.047
3.8462421974177383,1.4906985104806103,25.67472978491512,1.4995,4.58,100.563
3.8470184630316977,1.492578274213127,25.661811137697672,1.4995,4.58,103.094
3.847510758069843,1.4911915125881647,25.644399624395703,1.4995,4.593,105.61
3.8481935536990037,1.492576586514252,25.63877709212476,1.4995,4.593,108.11
3.8488351276915944,1.492551068444456,25.642303643480812,1.4995,4.593,110.594
3.849745308160421,1.4894078865568139,25.632936906828412,1.4995,4.593,113.047
3.8498312487418715,1.4909430939977875,25.631181356761385,1.4995,4.593,115.532
3.850973040774342,1.4891898336139124,25.620986347585045,1.4995,4.593,118.0
3.8512269055893533,1.4949065261282115,25.617196613378116,1.4995,4.593,120.516
3.851885637754414,1.4916923373829063,25.604270490197116,1.4995,4.593,123.047
3.8525727162884627,1.491757370568596,25.588810742589107,1.4995,4.593,125.563
3.8534738398786126,1.4855897378338774,25.582947956139886,1.4995,4.593,128.094
3.8537343196005533,1.491386594100063,25.574725238008668,1.4995,4.593,130.61
3.85436375517236,1.4890655747345714,25.569961080859844,1.4995,4.593,133.125
3.855447894115284,1.4926740682872242,25.556347227853205,1.4995,4.593,135.657
3.8558052168356243,1.4904893561133248,25.555373480817824,1.4995,4.593,138.172
3.8564559298086785,1.4915440510429383,25.55716533481458,1.4995,4.593,140.703
3.857143776310605,1.4902982429424405,25.552120920556852,1.4995,4.593,143.172
3.8578634030786967,1.4922311198143339,25.539834723297997,1.4995,4.605,145.641
3.8583568164869075,1.488766442615921,25.543285750253002,1.4995,4.605,148.125
3.859089803949198,1.4908528672817662,25.530984591427096,1.4995,4.605,150.594
3.8596017687829587,1.4918633889833184,25.52566019574232,1.4995,4.605,153.11
3.8600377464781914,1.4912372336883686,25.52536836033993,1.4995,4.605,155.625
3.860845095553211,1.4897011388141976,25.53032326986569,1.4995,4.605,158.15699999999998
3.861528994970358,1.4882057714345562,25.519817799425564,1.4995,4.605,160.672
3.862021297579145,1.4920752867384046,25.516802717794402,1.4995,4.605,163.203
3.8626605461658707,1.4920844555567538,25.519574000963868,1.4995,4.605,165.719
3.8631042648610983,1.4924221494124346,25.515485531998948,1.4995,4.605,168.25
3.863815322670124,1.4923225892700005,25.510190734910683,1.4995,4.605,170.766
3.864470912308101,1.4899575284715982,25.505376863677412,1.4995,4.605,173.282
3.8650471817881695,1.492499218508925,25.500046671911914,1.4995,4.605,175.813
3.865562040667716,1.4918164282698076,25.502302298014033,1.4995,4.605,178.297
3.866593351336457,1.488743895554472,25.498811164211876,1.4995,4.605,180.766
3.8667643265809666,1.4901672231933898,25.488966675613657,1.4995,4.605,183.297
3.867531382972032,1.4902413985160707,25.48453390627636,1.4995,4.605,185.813
3.868326147231877,1.489738556503253,25.475367591213992,1.4995,4.605,188.344
3.868818474073014,1.4919529142090058,25.47121301517187,1.4995,4.605,190.86
3.8694709294874223,1.4944101945665382,25.46252789104584,1.4995,4.605,193.375
3.8699468877506296,1.4917278473612872,25.46653396207426,1.4995,4.605,195.907
3.870733445227235,1.4916154637244097,25.465388138498312,1.4995,4.605,198.422
3.8710362349687313,1.4909591730099443,25.465798011930513,1.4995,4.605,200.969
3.871962628661503,1.4909502507297805,25.459905887341066,1.4995,4.618,203.469
3.8721633053157154,1.492985093706969,25.458462101890404,1.4995,4.618,205.953
3.873001108943338,1.4909288631859152,25.454522954579087,1.4995,4.618,208.422
3.8734551243519637,1.4903849366442432,25.442869920686036,1.4995,4.618,210.907
3.8740081353354983,1.4915659486102757,25.4425708048425,1.4995,4.618,213.375
3.8745610277538964,1.4919197214810278,25.432019023227507,1.4995,4.618,215.89100000000002
3.875252286597189,1.4899148935213298,25.436216023279307,1.4995,4.618,218.422
3.875891557114187,1.4916991669517126,25.43405059536457,1.4995,4.618,220.938
3.8763849208144574,1.492623222496777,25.433291572414905,1.4995,4.618,223.469
3.876939618210402,1.4915499041466227,25.42371374961858,1.4995,4.618,225.985
3.8776073352433045,1.4923983305717519,25.431518274059634,1.4995,4.618,228.5
3.878035041543959,1.4915477918711393,25.432806285662483,1.4995,4.618,231.032
3.8787557421010974,1.490447978406558,25.429030754502705,1.4995,4.618,233.547
3.879260093935041,1.4906539646623238,25.421766150236085,1.4995,4.618,236.078
3.8799763659592985,1.4899261350255308,25.422222964088053,1.4995,4.618,238.594
3.8802996804240744,1.490149498592952,25.413144075754058,1.4995,4.618,241.063
3.8809338903385804,1.4887474877187756,25.412640046794532,1.4995,4.618,243.532
3.8814714902558487,1.4913390230281558,25.407657682841865,1.4995,4.618,246.0
3.881912619857613,1.4907173784838308,25.40291392318319,1.4995,4.618,248.469
3.882711375162925,1.4896317130075605,25.403854803044133,1.4995,4.618,250.938
3.883038018370415,1.492481120350902,25.408644180484185,1.4995,4.618,253.407
3.8836204366956006,1.4881015760047231,25.399657504761482,1.4995,4.631,255.891
3.8843533646529096,1.4907179039687697,25.389485821498194,1.4995,4.631,258.407
3.884951519421878,1.4924444116042268,25.38679739605002,1.4995,4.618,260.938
