voltage,current,temperature,current_charge,voltage_charge,time
3.551643157986921,-0.0030327058067718044,23.915096745366924,0.0,0.002,0.0
3.3430878237065715,-2.2576031377754036,23.929285455102857,-2.2691,2.259,2.593999999999994
3.6746844833083707,1.492274617309212,23.94351666303909,1.4995,4.402,5.359999999999999
3.685502022272187,1.4900131112943444,23.948323984470925,1.4995,4.415,7.890999999999998
3.6932030260054614,1.4887779469702858,23.95044716883274,1.4995,4.428,10.36
3.6997652990446954,1.490865901884923,23.944099288589374,1.4995,4.44,12.812999999999995
3.7061233559631734,1.4924040786476722,23.93321981548187,1.4995,4.44,15.296999999999997
3.711366324920158,1.490816681077606,23.932935583630105,1.4995,4.453,17.796999999999997
3.7170133761259487,1.4906240343261599,23.914496748640516,1.4995,4.453,20.312999999999995
3.7219712295014205,1.4903188417350655,23.911943949270043,1.4995,4.453,22.843999999999994
3.7265928851092465,1.4902688305372973,23.89228287345174,1.4995,4.466,25.36
3.731370481466124,1.4924102517367759,23.89096528930488,1.4995,4.466,27.875
3.735385752021028,1.49265770153834,23.874620479868426,1.4995,4.466,30.343999999999998
3.739539121366823,1.4887598666878434,23.868054435059705,1.4995,4.479,32.827999999999996
3.743600512469249,1.4891806252214783,23.853567844464557,1.4995,4.479,35.297
3.7474907657709724,1.4918396549030006,23.842809543006403,1.4995,4.479,37.766
3.7513056513211684,1.4910918441819574,23.837337290171384,1.4995,4.491,40.297
3.755194420034807,1.49189741419099,23.825221342068662,1.4995,4.491,42.812999999999995
3.758715388511496,1.4914503529738008,23.81009908748022,1.4995,4.491,45.343999999999994
3.7622851957460712,1.491393314964211,23.797914142747143,1.4995,4.504,47.86
3.7653619327281125,1.4905005899610033,23.793158952355906,1.4995,4.504,50.327999999999996
3.7687415190053923,1.4905991848812485,23.787113703417337,1.4995,4.504,52.797
3.7718990276121382,1.4912634364514683,23.774184471493015,1.4995,4.504,55.282
3.7751205382938444,1.4937012193205335,23.7531217736352,1.4995,4.517,57.75
3.777989416365223,1.491334359662234,23.752589062327957,1.4995,4.517,60.235
3.78125572752849,1.4916767882752184,23.734976085881758,1.4995,4.517,62.766
3.7842864276306316,1.4888665962418204,23.736992876175943,1.4995,4.517,65.282
3.787058843472867,1.491294421267893,23.72435984226289,1.4995,4.529,67.81299999999999
3.78997733331959,1.490597335583578,23.717687280148663,1.4995,4.529,70.328
3.792850857663572,1.490960552914544,23.69756972775396,1.4995,4.529,72.844
3.7955195363228933,1.4917597586954499,23.68528142345942,1.4995,4.529,75.407
3.798250704533462,1.490284654717531,23.676936380164253,1.4995,4.529,77.89099999999999
3.800883547014337,1.4933575616797883,23.684055417896776,1.4995,4.542,80.36
3.8032541746588575,1.4912514087675341,23.676702587921252,1.4995,4.542,82.828
3.8057970057722796,1.4910847202280264,23.668068721650524,1.4995,4.542,85.297
3.8083087810282277,1.4936198390861177,23.656585966720357,1.4995,4.542,87.828
3.81043957129882,1.4904229189597127,23.650943963827146,1.4995,4.555,90.344
3.8128398914047987,1.4913704945029571,23.640627222117335,1.4995,4.555,92.875
3.815258207421905,1.490704815872264,23.636560691225842,1.4995,4.555,95.39099999999999
3.8174110449553615,1.4906256450506365,23.621947717625826,1.4995,4.555,97.922
3.819540505883565,1.492190729172578,23.616013053155122,1.4995,4.555,100.43799999999999
3.8215582973963564,1.4880227704764073,23.600685968147864,1.4995,4.555,102.953
3.82327501425519,1.4934378502962857,23.603220887299482,1.4995,4.555,105.485
3.8253252355504137,1.4919734966528377,23.602993054162066,1.4995,4.567,108.032
3.8268821649823863,1.490883192465859,23.59635732842528,1.4995,4.567,110.5
3.828744557672441,1.489304665280249,23.59104459222393,1.4995,4.567,112.985
3.8300917839578483,1.4899024928959874,23.582915027775652,1.4995,4.567,115.453
3.831606906277907,1.4911470384062357,23.571932241625433,1.4995,4.567,117.922
3.8330231597904647,1.4914390693959159,23.566407268522674,1.4995,4.567,120.39099999999999
3.834626159905024,1.4902034337979657,23.55981536935513,1.4995,4.567,122.922
3.835606880888671,1.4904333181708393,23.55777172473133,1.4995,4.567,125.43799999999999
3.8367117664467023,1.489487862098246,23.555770482207638,1.4995,4.567,127.953
3.838011637512355,1.4904805007285324,23.55491292885165,1.4995,4.58,130.485
3.839249803619503,1.4917936428542835,23.542361529243145,1.4995,4.58,133.0
3.8402245737248846,1.49172595131709,23.53262654815447,1.4995,4.58,135.53199999999998
3.8411227534441523,1.4895633628818563,23.52488520896293,1.4995,4.58,138.047
3.842179491187886,1.4926150710520205,23.523235908614936,1.4995,4.58,140.578
3.8429335598417427,1.4898270018079725,23.520392807229445,1.4995,4.58,143.094
3.8437027019548484,1.4915002256940086,23.511573536442462,1.4995,4.58,145.625
3.8447563463570518,1.48995548303059,23.50914432445203,1.4995,4.58,148.141
3.8453590547249306,1.4911399255505233,23.5125213088137,1.4995,4.58,150.672
3.8461236789037128,1.4927940312616206,23.502063059200623,1.4995,4.58,153.219
3.8467962562895055,1.489537659165555,23.510514230529353,1.4995,4.58,155.703
3.8473887163995917,1.4911181718717212,23.507036421824118,1.4995,4.58,158.172
3.8480287356736067,1.490153422545589,23.50387799395524,1.4995,4.593,160.641
3.8486117432557694,1.491790506848857,23.50343371459017,1.4995,4.58,163.11
3.849340179652083,1.4869146585566277,23.504659485813942,1.4995,4.58,165.578
3.8500743316444077,1.4915888202538499,23.500670782523855,1.4995,4.593,168.11
3.8505678764778266,1.4866221976439706,23.49531856492838,1.4995,4.593,170.625
3.8513432912623453,1.4912979031511542,23.490675828130016,1.4995,4.593,173.15699999999998
3.8515299835373673,1.4914779569733783,23.4819878874079,1.4995,4.593,175.672
3.852019063781884,1.489865993260609,23.490537122015468,1.4995,4.593,178.203
3.8527652323959525,1.491290067963576,23.486175620523365,1.4995,4.593,180.719
3.853075478480553,1.4891437929472038,23.484403055461076,1.4995,4.593,183.25
3.853683025429179,1.4881282932326627,23.48047201641861,1.4995,4.593,185.797
3.8542623735309682,1.4904846681090889,23.47331847783111,1.4995,4.593,188.328
3.8547180626414748,1.4899364371030008,23.471787882318036,1.4995,4.593,190.844
3.85511322392229,1.492299266351902,23.467590205004583,1.4995,4.593,193.375
3.855632886744974,1.4922568337892872,23.476264830022682,1.4995,4.593,195.891
3.856097572839051,1.4880029037239286,23.47036885048933,1.4995,4.593,198.40699999999998
3.856663720715791,1.4890280097255038,23.470415966174183,1.4995,4.593,200.969
3.857128298600338,1.4934003859481058,23.459928786727186,1.4995,4.593,203.469
3.8575446474545703,1.493163646310942,23.470122526019047,1.4995,4.593,206.0
3.8581401159654005,1.4894279336376792,23.473762220053107,1.4995,4.593,208.516
3.858424161660007,1.4901210366856028,23.467041129136593,1.4995,4.593,211.047
3.858853344911932,1.4915491009735689,23.463838388553476,1.4995,4.593,213.563
3.8593597973910265,1.4915703095502633,23.46149692730877,1.4995,4.593,216.094
3.8595448377580834,1.4915919544738634,23.468461627313285,1.4995,4.593,218.61
3.8600424645684677,1.4941611665289407,23.467917259255177,1.4995,4.593,221.141
3.860542285329102,1.493991798127942,23.466603092827533,1.4995,4.605,223.65699999999998
3.8609835509193755,1.494950817729806,23.46046208791932,1.4995,4.593,226.188
3.861467079455109,1.4863082517978705,23.458232303005225,1.4995,4.605,228.719
3.862110103648863,1.491907490550502,23.453406835093528,1.4995,4.605,231.235
3.86257013113898,1.4871039921239324,23.45872381859065,1.4995,4.605,233.75
