voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.196925753814179,-0.0035714174928590746,24.852009021918743,0.0006,0.0,0.0,25837.777960331245
4.1961988337195475,-0.00037448141085000833,24.8439113089274,0.0006,4.211,9.390999999999998,96.96258971247084
3.986076558103598,-2.0132549801812707,24.87702603710566,1.9982,2.979,19.578000000000003,921.247480050737
3.965554385278812,-2.013174404011516,24.94830145531772,1.9982,2.963,29.031,1174.3374214214177
3.9495606856338954,-2.0113662760710223,25.021800588722435,1.998,2.957,38.422,1358.8790099798343
3.9358081735539,-2.0107256762316306,25.126854075525966,1.998,2.945,47.766,1591.7735266272932
3.924028859671398,-2.0115484941738404,25.236777322265628,1.9982,2.936,57.141,1773.17615040038
3.9135076263490416,-2.014268351092411,25.348929707058204,1.9982,2.921,66.469,1971.215407925377
3.9040119619357343,-2.012977840519848,25.463629061500153,1.998,2.908,75.828,2152.9834319707743
3.8953170506224297,-2.010836078638585,25.57223707666221,1.9982,2.899,85.188,2334.8523622705184
3.8872737155047705,-2.0132240947189377,25.684926470130414,1.998,2.893,94.578,2530.4455525709864
3.879826805619334,-2.0138505725600155,25.797789706424254,1.9982,2.887,104.0,2760.5910129877775
3.8730347817694457,-2.0108364709918907,25.91050616730181,1.998,2.881,113.375,2979.869690319027
3.8667633665928984,-2.0127496047321607,26.0137528220712,1.998,2.877,122.719,3043.6710603918937
3.8605925289342515,-2.01037266335975,26.13403240733957,1.9982,2.873,132.11,3282.071091534692
3.854889422731501,-2.0116273627741763,26.252363311330825,1.9982,2.869,141.469,3406.513916671572
3.8493852620385893,-2.0139978764572906,26.371626976346768,1.9982,2.864,150.844,3819.455342788609
3.844484563294895,-2.0097298141604987,26.48004526177472,1.9982,2.859,160.203,4029.3972662303136
3.8398466487967093,-2.012660531158804,26.588999100484983,1.9982,2.855,169.547,3857.051250326224
3.8350014966877195,-2.0130383802460803,26.695861755487854,1.9982,2.851,178.891,4433.124802456327
3.830779192819886,-2.0148355158906153,26.808202616294263,1.998,2.847,188.25,4343.9902056763
3.8264486121534245,-2.0132119164788986,26.924592930057145,1.9982,2.843,197.656,4570.951087868365
3.822353184387924,-2.0106269791949263,27.034127950635256,1.9982,2.839,207.016,4776.4767512199105
3.81843439634081,-2.0121188427935,27.142442231697682,1.9982,2.836,216.375,5029.47838447989
3.8146940482247804,-2.011408063878936,27.247568800018126,1.998,2.832,225.781,5044.92356610844
3.810977440875967,-2.011936182887154,27.367189692482153,1.9982,2.829,235.156,5370.144721430439
3.8074799559897503,-2.0118753632483477,27.473364480695363,1.9982,2.826,244.547,5534.134592835501
3.8041030955815858,-2.013990869139077,27.586007874031665,1.9982,2.823,253.891,5155.652767597563
3.800472517487258,-2.013403954317311,27.68892429897506,1.998,2.821,263.25,5492.84564449586
