voltage,current,temperature,current_load,voltage_load,time,ic
4.1995786980260705,-0.002221770796550931,24.020578317587123,0.0008,0.0,0.0,19973.88988486042
4.198635266370613,-0.0016481730674102303,24.031772187862227,0.0006,4.214,9.422,106.63850098159759
4.00844129502531,-2.012195649090727,24.043684395681563,1.9982,3.032,19.563000000000002,1211.8279000432958
3.9930727761132316,-2.013586597336315,24.10510067419719,1.9982,3.016,28.875,1574.4866388803448
3.981203510577076,-2.0122952824404,24.190677133932162,1.9982,3.008,38.219,1842.6318507842757
3.9710441290424345,-2.016792488625222,24.278269726959632,1.9982,2.998,47.579,2199.663521855351
3.9624782734864414,-2.010562463455333,24.368160090337017,1.9982,2.99,57.0,2366.9163355320134
3.9545827683857935,-2.0085053926155516,24.462734070350763,1.9982,2.976,66.344,2732.527565415837
3.94772098948288,-2.010197777165034,24.555170020220395,1.9982,2.966,75.719,2789.6135455953377
3.9410103825496874,-2.0129551706519626,24.657353139894685,1.9982,2.96,85.07900000000001,3117.8005038982546
3.9350266770570896,-2.013830319986001,24.768253228439583,1.9982,2.955,94.40700000000001,3339.190736680217
3.9293929767136637,-2.0103171862135563,24.863599496598308,1.9982,2.951,103.813,3456.1498016253167
3.923967864644973,-2.0110326403694043,24.962982705352935,1.9982,2.947,113.188,3884.331329389105
3.9191490172262737,-2.0142690309083484,25.061116281545548,1.9982,2.942,122.547,3806.8967537806234
3.914223745748559,-2.014157571733099,25.150097349164838,1.9982,2.938,131.922,4167.722473184949
3.9097248857307347,-2.0122245585149505,25.259208622923335,1.9982,2.933,141.297,4268.737302001295
3.9053470103362384,-2.0128677780837814,25.358076865037166,1.9982,2.931,150.641,4474.483026711867
3.9011565821039564,-2.0098946599774665,25.455520769728857,1.9982,2.927,160.016,4578.124064129317
3.8970474754619158,-2.0130182980571987,25.5629799508972,1.9982,2.923,169.422,4495.7501898227165
3.892897778701132,-2.011935120828401,25.65836880287703,1.9982,2.919,178.75,5240.257399025421
3.8893197101880306,-2.011292919771153,25.748246362680977,1.9982,2.916,188.125,4788.069043286478
3.8854166754090724,-2.0140301325635908,25.854710043561525,1.9982,2.911,197.469,5380.770538696136
3.8819205218629005,-2.015040044325632,25.93859709260317,1.9982,2.909,206.875,4910.277894670222
3.878114627288118,-2.011818127585956,26.042721141531793,1.9982,2.905,216.219,5362.665018472452
3.874623825618516,-2.0133593250750845,26.128353810478078,1.9982,2.902,225.579,5660.106044920131
3.871311166835943,-2.0125058777343674,26.215203498231425,1.9982,2.899,234.954,5687.155960002225
3.8680198908217727,-2.0118477329305318,26.311807814896873,1.9982,2.895,244.313,5940.848699009764
3.8648533398872007,-2.0138772886541,26.40532848047784,1.9982,2.892,253.719,5480.74470090453
3.8614264333215838,-2.0127374845344708,26.488584635615382,1.9982,2.889,263.11,6015.996764596831
3.858309742815641,-2.0141634028118798,26.565323304246622,1.9982,2.886,272.485,6253.855309265892
3.8553317397952633,-2.0106069482296065,26.66008830416658,1.9982,2.883,281.797,6196.518128117109
3.852295518547942,-2.013258049480349,26.761223928221945,1.9982,2.879,291.204,6140.261306308761
3.84923701678993,-2.0126528052844344,26.850588540227307,1.9982,2.877,300.594,6982.320293205025
3.8465694221769864,-2.0121706012947596,26.9348883785034,1.9982,2.873,309.907,6706.751542358926
3.8437737319115013,-2.011960074613012,27.028071249217625,1.9982,2.871,319.282,6766.9358613315435
3.841012363933008,-2.0143600254793648,27.10584445059446,1.9982,2.869,328.625,6769.117613988132
3.838232976563357,-2.011162043278511,27.19042714114146,1.9982,2.866,338.032,6562.105909480528
3.8353805386024034,-2.0120302293093624,27.282226876277164,1.9982,2.863,347.391,7390.949748996963
3.832852040826791,-2.011360637342671,27.365757428079828,1.9982,2.861,356.735,7435.961325376217
3.8303221729083283,-2.0145380815279283,27.458846559406243,1.9984,2.858,366.141,7690.415276491163
3.827888234125176,-2.0127518704160665,27.540665444003672,1.9982,2.855,375.5,7065.143199217314
3.8252386063013444,-2.0129895580264425,27.63130574130645,1.9982,2.853,384.86,6406.349801405611
3.822316817672835,-2.012415677456869,27.70421460085885,1.9982,2.85,394.219,7530.277370475575
3.819822620038942,-2.0089739838690224,27.78595479242169,1.9984,2.848,403.61,7074.710476473303
3.8171810985148955,-2.0123988131194874,27.87711504328202,1.9982,2.845,412.954,7476.265506577765
3.814681722324529,-2.0103653869020444,27.943161350903328,1.9982,2.843,422.297,6883.106968084815
3.8119483636701834,-2.012039272713548,28.03928677900655,1.9982,2.841,431.704,6934.684076302387
3.8092491779835616,-2.0116076385773356,28.117629477793017,1.9982,2.838,441.063,6429.6611736811765
3.806328028720381,-2.012489923508677,28.18802514603027,1.9982,2.836,450.454,7066.387549907331
3.803661602648088,-2.014302157582358,28.2623754251829,1.9982,2.833,459.875,6887.11734556628
3.800943484303255,-2.014200641380915,28.358644697826897,1.9982,2.83,469.235,6692.90093636598
3.7981375261427273,-2.0121965900665164,28.450622545141837,1.9982,2.828,478.625,6259.9100624769035
3.7951470678433004,-2.0103284119028824,28.50978585126865,1.9982,2.826,487.985,6192.132129090087
3.792119031682393,-2.011116230397604,28.577332109980897,1.9982,2.823,497.36,6985.535140562917
3.7894437892530073,-2.0108515389558153,28.660817542205542,1.9982,2.819,506.704,6127.321646763345
3.78639416968393,-2.0120010061978464,28.73020380933064,1.9982,2.817,516.047,6752.446268656481
3.7836173982363683,-2.012106050758743,28.807405846670285,1.9982,2.814,525.422,6285.175573361039
3.7806491438443874,-2.010343907691551,28.88783801993635,1.9982,2.812,534.75,6368.39704892111
3.7777049178710436,-2.0137609748600718,28.952947993236485,1.9982,2.808,544.125,6259.639174914228
3.774709537550219,-2.0130934777915215,29.034332609283716,1.9982,2.805,553.5,6339.029114772245
3.7717415751604966,-2.0093038654408257,29.102892005338134,1.9982,2.803,562.907,6718.080399646091
3.7689553625987973,-2.009984518378341,29.17671185703539,1.9982,2.799,572.266,6534.674987116501
3.7660811569134296,-2.0132945858782634,29.244578157780715,1.9984,2.797,581.657,6381.082662371475
3.763123351632,-2.0140767140826594,29.276537288007532,1.9982,2.795,591.094,6716.038024777601
