voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.188815807948604,-0.005055568294146982,24.522297376927863,-0.0006,0.0,0.0,38145.16412513029
4.1879392092822485,-0.0009232092459990111,24.51442664842638,-0.0006,4.203,16.719,185.66296402834865
3.983439619400646,-2.012785073761414,24.580199706546203,-1.9982,3.055,35.703,1691.622616847687
3.961918270822414,-2.0116406700585245,24.719498849079546,-1.9984,3.024,53.906,2240.151388069886
3.9458059668985714,-2.0110130429830066,24.898646750626646,-1.9982,2.999,71.953,2733.1692559721723
3.9325195595819915,-2.0138529080756444,25.075380586440122,-1.9982,2.981,90.11,3127.423224448307
3.9209189550599093,-2.010818249348814,25.26678864489939,-1.9982,2.969,108.25,3613.8766270667006
3.9109573532358812,-2.0100059141424693,25.4489301990251,-1.9982,2.959,126.25,3983.6763814387823
3.901865249226439,-2.011047887188172,25.631875076929138,-1.9984,2.95,144.36,4367.75986027646
3.893530084023997,-2.0129087168102155,25.81205938756043,-1.9982,2.943,162.563,4593.051801794425
3.885597232061438,-2.0118402244021243,25.993391015405837,-1.9982,2.936,180.781,5157.509197113749
3.8785321937634176,-2.012661691868123,26.168282443308172,-1.9982,2.929,199.0,5223.716020893578
3.871568568663105,-2.0150311167519064,26.347305531226937,-1.9982,2.923,217.188,5400.453033566156
3.8648387628904954,-2.013855078185129,26.514198859490083,-1.9982,2.917,235.36,5911.111683044098
3.8586693649911785,-2.0142159200076937,26.68815638620684,-1.9982,2.911,253.594,5920.7132515319645
3.852546791838253,-2.0123346007085763,26.846992694680957,-1.9984,2.905,271.719,5733.070448875057
3.8462021986007606,-2.0107142842882166,27.01481324953332,-1.9982,2.898,289.906,6825.9355374309
3.840895966246033,-2.0147712452912696,27.165175380579203,-1.9982,2.893,308.016,6637.113309567402
3.835387246069854,-2.01288701627769,27.322461948774194,-1.9982,2.887,326.297,6908.296843074142
3.8301173509239184,-2.0112548117031803,27.4948354569406,-1.9982,2.883,344.5,7178.57198166795
3.8250631423581125,-2.012160571726389,27.636094176245773,-1.9982,2.878,362.641,7249.418336301774
3.820036808063465,-2.0154681941301855,27.790625808444272,-1.9982,2.873,380.86,7303.542273950456
3.8150479959729324,-2.0127327950199487,27.9389236394064,-1.9982,2.869,399.078,7166.261833094082
3.8099895706956706,-2.0136813956718798,28.096730656237284,-1.9984,2.864,417.203,7096.986800076039
3.8048597880110515,-2.0148459956357603,28.251966856654143,-1.9982,2.86,435.406,7242.838526728247
3.7998330295287737,-2.012972150789534,28.392370532470984,-1.9982,2.855,453.61,7191.481658209948
3.7947751010338195,-2.0145440676278663,28.5332159910064,-1.9982,2.85,471.797,7233.53896420754
3.7897377327165547,-2.014935905450026,28.667399234227304,-1.9982,2.845,490.016,7458.684037854934
3.7848736038949196,-2.0119680439230927,28.792617777551925,-1.9982,2.841,508.156,6848.531931286696
3.77957115362319,-2.0126380879061765,28.911337325586636,-1.9982,2.837,526.313,7500.978846176774
3.7747176537338314,-2.0114220256704654,29.02475548779447,-1.9984,2.832,544.516,7734.208749591784
3.769998360373418,-2.0137413731091245,29.14241994617032,-1.9982,2.827,562.766,7634.404588372024
3.765241997309387,-2.011346250320277,29.249771163927814,-1.9982,2.823,580.922,7990.705068167704
3.760685953795151,-2.014321552169839,29.349384715090434,-1.9982,2.818,599.125,8170.9818392643465
3.756249522444171,-2.014298991676182,29.451398971166334,-1.9982,2.814,617.25,8143.508704174581
3.751771108860441,-2.013034579697377,29.539071827122335,-1.9982,2.81,635.485,8694.464305242473
3.7475550929320187,-2.013164966814587,29.6237142805221,-1.9982,2.806,653.813,8102.671530386596
3.743011900003372,-2.015334293125979,29.69838129545264,-1.9982,2.801,672.219,9147.446520664947
3.7390354897649707,-2.0144822523353927,29.771635277556772,-1.9982,2.798,690.406,8693.118450627679
3.7348080079690282,-2.0136617287362366,29.81680154985991,-1.9982,2.794,708.781,8631.817541524864
3.730582941831502,-2.011317171370402,29.869833816861757,-1.9982,2.79,727.016,9429.304111278463
3.726698880020812,-2.01535095103868,29.92279768849988,-1.9982,2.786,745.328,9075.316528394022
3.722690645169037,-2.0153933737057197,29.96656224226744,-1.9982,2.783,763.516,9562.910472156766
3.718870678422892,-2.0121966489258023,30.01456429878101,-1.9982,2.779,781.781,9171.848772233972
3.7148876210364037,-2.011726562292332,30.060169186007794,-1.9982,2.775,800.047,9118.246001721669
3.710884658186629,-2.0129288766812037,30.110235869653668,-1.9984,2.771,818.297,9181.814587978337
3.7068991714781614,-2.0111683535417706,30.143643048387577,-1.9982,2.767,836.594,9317.617793051877
3.702948376240837,-2.0113746882932557,30.183198778486442,-1.9982,2.763,855.0,9639.985729406051
3.6991392419712716,-2.011152789738727,30.22522432676535,-1.9984,2.759,873.36,9292.177316112768
3.6952247665192237,-2.0125495097611377,30.26778626304568,-1.9982,2.755,891.547,8934.23075096998
3.6911357743028503,-2.0127610531628353,30.311610405396888,-1.9984,2.752,909.813,10019.799247505925
3.6874494729022316,-2.015123949140684,30.357010184007603,-1.9984,2.749,928.281,9772.462040108583
3.683711213306025,-2.0110938116091472,30.404481307695537,-1.9984,2.745,946.547,9147.408746696889
3.679690183851833,-2.011102088006012,30.455392329056394,-1.9982,2.741,964.938,9987.014851142387
3.6760260258881736,-2.0136949591589266,30.49876471770734,-1.9984,2.737,983.235,10464.367109991501
3.6725320735434503,-2.014411296540512,30.549609537870715,-1.9984,2.734,1001.516,9507.652292748242
3.668683173849473,-2.0114468903859497,30.590729938655944,-1.9982,2.73,1019.813,10398.03944094877
3.6651519312331584,-2.0129117235422833,30.644494094037807,-1.9984,2.726,1038.172,9980.435695624483
3.661463515103576,-2.008782037614202,30.705279548360803,-1.9984,2.723,1056.578,10590.467836857748
3.6580051220878746,-2.0129376663453975,30.7550320986426,-1.9982,2.719,1074.891,10480.329636243045
3.654504468838083,-2.010062173938955,30.817508662819524,-1.9984,2.715,1093.235,9914.709284439092
3.650807335725211,-2.0107921900529933,30.86333912826683,-1.9984,2.712,1111.563,11031.506065858754
3.6474703480301285,-2.013592456923259,30.90852748926902,-1.9982,2.709,1129.969,10412.842612207305
3.6439379792649578,-2.0131703975971713,30.959855893096144,-1.9984,2.705,1148.36,10331.398253337333
3.640387056233978,-2.011124346150243,31.007258403002336,-1.9984,2.702,1166.703,10771.301187982597
3.6369692704569845,-2.0123566883771153,31.064913758330956,-1.9982,2.699,1185.11,10896.847800260177
3.6335939824219325,-2.0154482193602266,31.118736445334733,-1.9982,2.695,1203.5,11702.27138250127
3.6304269049556366,-2.0130501325455525,31.17174674620185,-1.9982,2.692,1222.031,10149.104760884275
3.6267720013090643,-2.0116714783882723,31.227796679730105,-1.9982,2.689,1240.578,11526.798429435126
3.6235919335543967,-2.0099294431285437,31.28567861196872,-1.9984,2.685,1258.906,11184.452245867631
3.6202919954627806,-2.0122851364160907,31.337772162089454,-1.9984,2.682,1277.36,9979.122764213625
3.616584254725019,-2.015677873315557,31.388368466029025,-1.9982,2.679,1295.86,12364.27213992214
3.613604540304059,-2.0127403141551694,31.43254433699354,-1.9982,2.676,1314.281,11245.05009278979
3.6103085123011454,-2.012446315395991,31.492634190451003,-1.9984,2.672,1332.813,11359.544682948526
3.607054156512089,-2.0110453277928175,31.545018057548297,-1.9982,2.669,1351.297,11367.806041142378
3.6038130737678324,-2.0140836212813515,31.590810534082784,-1.9984,2.666,1369.719,11707.174220964318
3.6006526185374197,-2.012118393897185,31.656615527080852,-1.9982,2.663,1388.219,11662.177534094131
3.5974907733423693,-2.0137164463667983,31.698612539962753,-1.9984,2.66,1406.656,12435.915816066516
3.5945079612560993,-2.0112626776881815,31.747342023621645,-1.9984,2.656,1425.203,11320.338581053378
3.5912395077787513,-2.0141727517200683,31.79341161546024,-1.9982,2.654,1443.703,12734.366311223726
3.5883240898386157,-2.0110589463343107,31.841199247221564,-1.9984,2.65,1462.266,11730.773104291336
3.5851566941631843,-2.01491824000265,31.892577470185177,-1.9982,2.648,1480.844,11617.885599448191
3.581961276229153,-2.0150122448145367,31.942725213538345,-1.9984,2.644,1499.406,12920.074538134846
3.5790925621291994,-2.013115956699634,31.982187806487854,-1.9982,2.642,1517.938,12415.784236366198
3.5760999199172665,-2.0116035948578577,32.04424747115664,-1.9984,2.638,1536.516,13435.045926840166
3.5733483104176558,-2.013783382076212,32.092118509560486,-1.9984,2.636,1555.0,12908.63704761761
3.570486815446208,-2.012532583295259,32.13568053174208,-1.9984,2.633,1573.469,12768.120862524504
3.567584117359383,-2.0122351479586054,32.186462132889886,-1.9984,2.63,1592.0,13290.316057997077
3.564783582004349,-2.0125711470781713,32.233865009510936,-1.9984,2.627,1610.61,12815.44526052405
3.56188426799343,-2.0122506046611948,32.282029585771134,-1.9984,2.624,1629.188,13031.59278524907
3.5590307411365987,-2.014125400039611,32.326587706766425,-1.9984,2.622,1647.781,13722.06456681522
3.5563161350495465,-2.011598708511791,32.37327461089895,-1.9984,2.619,1666.406,13932.66134735324
3.5536537578428367,-2.0112451303072585,32.42333465784087,-1.9984,2.616,1684.953,13879.471999102558
3.550965327043566,-2.013175872288755,32.466339178046475,-1.9984,2.614,1703.61,14837.875352542049
3.54845283794966,-2.011689982179795,32.5143616751928,-1.9984,2.611,1722.25,13836.657436323609
3.5457607137736136,-2.0128987116451844,32.560813266498485,-1.9984,2.608,1740.875,14688.176513337767
3.5432352811600882,-2.012254482833585,32.60426888014491,-1.9984,2.606,1759.422,13345.515780030228
3.540441683624069,-2.013404122207436,32.65340419819955,-1.9984,2.604,1778.063,14929.640227710262
3.53793834131776,-2.012636445530956,32.69687135293724,-1.9984,2.601,1796.75,17730.89973195414
3.5358409858218636,-2.011977015778219,32.7376157419522,-1.9982,2.599,1815.344,13816.807828899242
3.533154113393751,-2.012562306988888,32.78454324570099,-1.9982,2.596,1833.906,16257.949959195214
3.530849394773381,-2.010871567460559,32.833885474723516,-1.9982,2.594,1852.641,15787.2837905708
3.5284760922789786,-2.01249330442514,32.87727177875395,-1.9984,2.592,1871.375,17044.395241147344
3.526255772962008,-2.0143173295145855,32.919398030730186,-1.9984,2.59,1890.297,15389.709412793722
3.5238170004684353,-2.012569487005981,32.96636808552867,-1.9984,2.588,1909.063,19402.26973254723
3.521890730989906,-2.0140924453597675,33.006485921443,-1.9984,2.585,1927.75,17306.860834595023
3.5197256936467327,-2.0126457478102666,33.046174614642936,-1.9982,2.583,1946.485,17687.45992331974
3.5176003460748952,-2.0136722041689303,33.095044303333275,-1.9984,2.581,1965.281,18561.181793772408
3.51558495716186,-2.01335385893017,33.13241273552899,-1.9984,2.579,1983.985,17967.004730256907
3.5134977979184026,-2.0138479267978457,33.18609953304583,-1.9984,2.578,2002.735,17981.97194159533
3.5114054801168733,-2.0113961447032898,33.22640562500665,-1.9984,2.576,2021.547,19673.770408083918
3.509483530271181,-2.0125589410103606,33.27200507724409,-1.9984,2.574,2040.453,19937.997651569123
3.5075869506516613,-2.014041490959945,33.31457375095396,-1.9982,2.572,2059.36,18448.389932657672
3.50553907546375,-2.015763794711657,33.375791227124296,-1.9984,2.569,2078.25,20348.720338936593
3.50367772991626,-2.0162347618032066,33.41319572802033,-1.9984,2.568,2097.188,18132.859190752588
3.5016131906394596,-2.011596583088618,33.45769037645103,-1.9984,2.566,2115.906,22411.067481043137
3.4999273271690132,-2.0120035901974287,33.501098886747165,-1.9984,2.564,2134.797,18847.240198434356
3.4979210917943964,-2.012662050857843,33.56272957337863,-1.9982,2.562,2153.703,20113.200813132025
3.4960395414458665,-2.0134756643578386,33.61531699571082,-1.9982,2.56,2172.625,21933.556448609583
3.4943098629922655,-2.012632300763956,33.65885349880422,-1.9982,2.558,2191.594,19699.17850652824
3.4923856203144585,-2.0125838539344154,33.70952953879797,-1.9982,2.557,2210.547,19245.232284198537
3.490415989631896,-2.0128799557103907,33.757105987891784,-1.9984,2.556,2229.5,20896.542701620856
3.4885959756447473,-2.0118381148764515,33.81483882065874,-1.9982,2.554,2248.516,21032.39173525121
3.486796655792,-2.0144409471258573,33.87086873733558,-1.9984,2.552,2267.438,18018.396126499334
3.4847085676105736,-2.0154410947469232,33.92118822537764,-1.9982,2.55,2286.25,18830.268774206048
3.48269054012219,-2.012934275544538,33.9795328178622,-1.9984,2.548,2305.25,20123.066984538793
3.480803650811074,-2.0127188966076064,34.01510420010988,-1.9984,2.546,2324.235,20641.098670058644
3.4789687678619923,-2.0122264985770637,34.07085721272972,-1.9984,2.544,2343.172,18097.74877003774
3.4768690591919884,-2.0148918364629136,34.13064956313598,-1.9984,2.542,2362.172,16979.275229517927
3.474632921342359,-2.012530006188449,34.18945053157101,-1.9984,2.541,2381.156,18490.88957741149
3.472564335088579,-2.014649099745245,34.24293192985749,-1.9984,2.539,2400.281,22304.165260836344
3.4708619624798773,-2.0130043250236174,34.305859772776095,-1.9984,2.537,2419.266,16949.01827484933
3.4686181747050755,-2.0117127025600485,34.36124378946653,-1.9984,2.535,2438.281,16525.058625195208
3.466322388598625,-2.014774369889971,34.415975306386095,-1.9984,2.532,2457.25,16291.85995638806
3.463978395948171,-2.0123268340962226,34.47919530616804,-1.9982,2.53,2476.344,15886.84014740959
3.4615786739363514,-2.0120379823268113,34.53592883290578,-1.9984,2.528,2495.406,17954.680585154947
3.4594517633617587,-2.0134895212364823,34.59803344678771,-1.9984,2.526,2514.5,16103.457721722922
3.457078360043014,-2.0136266838461228,34.661862719830495,-1.9984,2.524,2533.61,15887.792749216545
3.454672865421876,-2.0144466234956817,34.71877264177537,-1.9982,2.521,2552.719,15033.650452609003
3.452134825833934,-2.010910873369395,34.79478828710669,-1.9984,2.518,2571.797,14437.760167675671
3.4494898172206523,-2.0135412550588105,34.86018011372311,-1.9984,2.516,2590.891,13910.199696840833
3.4467400364242855,-2.0125006955613802,34.91675565879704,-1.9984,2.514,2610.016,13619.144091720857
3.4439338395192074,-2.0124633577566886,34.98958007537974,-1.9984,2.511,2629.125,12729.952180864731
3.440921730796785,-2.013689307625769,35.053687948906955,-1.9984,2.508,2648.297,14107.67422935065
3.438203777477433,-2.0124341257293272,35.128830357388836,-1.9984,2.505,2667.469,12086.237256584196
