voltage,current,temperature,current_load,voltage_load,discharge_time,ic
4.1960023929619235,-0.0021156621548648565,24.1748787384492,0.0008,0.0,0.0,33391.657422497
4.195439018710625,-0.0011311912135749628,24.168977704033605,0.0006,4.211,9.405999999999999,92.18131319617517
3.975763259081284,-2.013387728224951,24.192635239846364,1.9982,2.967,19.531,829.0164663999088
3.9531460967450234,-2.012465687680073,24.265511343461664,1.9982,2.961,28.906000000000002,1045.5036028455868
3.935152854111714,-2.008869108039332,24.368163411195518,1.9982,2.948,38.312,1238.5584220971512
3.9200142868342396,-2.010888692799208,24.47323047361214,1.9982,2.936,47.687000000000005,1403.2350991204987
3.9066523063565906,-2.0128748432648296,24.589714467161837,1.9982,2.925,57.062000000000005,1636.0061481156245
3.895229366399106,-2.013441204709595,24.702556511179,1.9982,2.909,66.406,1742.838644288326
3.884489416340423,-2.0108475415681304,24.81823515976267,1.998,2.893,75.765,1976.620037655264
3.875050070566041,-2.0120735331101343,24.939768905956637,1.9982,2.883,85.094,2160.544012281403
3.8663578153315967,-2.0128732995184233,25.05680489548546,1.998,2.877,94.48400000000001,2385.848771202306
3.85849897690633,-2.00975054970104,25.17640624356133,1.9982,2.87,103.85900000000001,2538.470074512237
3.8511244562499867,-2.0148783461840454,25.300952036675856,1.9982,2.864,113.219,2573.4949253014556
3.8438269870320125,-2.0142269540153337,25.418940410658184,1.9982,2.859,122.60900000000001,3155.599166790796
3.8378946746531124,-2.01321543125457,25.541394252209294,1.9982,2.853,131.969,3042.243991249302
3.831783396250237,-2.0128590741227477,25.666251845844663,1.9982,2.849,141.265,3474.55406203921
3.8264134985117484,-2.0128094151170366,25.788913614973378,1.9982,2.843,150.594,3675.187043286527
3.8213460013257152,-2.0099838972948887,25.906684184639996,1.9982,2.837,159.906,3652.1832396130094
3.8162208477471715,-2.013728896419667,26.022697398767516,1.9982,2.833,169.265,4324.454252963054
3.8118919778123876,-2.0072437998473966,26.143855287047888,1.9982,2.829,178.625,4087.668973512088
3.8073128398926364,-2.008412896444286,26.259521882503474,1.9982,2.825,187.984,4159.286419698023
3.8028274551132553,-2.0124665983676806,26.380728813412507,1.9982,2.821,197.312,4659.66306722924
3.798803559022599,-2.014332398683301,26.503092692466765,1.9982,2.818,206.687,4545.762448099339
