voltage,current,temperature,current_charge,voltage_charge,time
3.69807686045316,-0.00010058648399539217,26.08356386620197,-0.001,-0.007,0.0
3.305883574157327,-3.7524398308967344,26.087602946723397,-3.761,1.488,2.484
3.834366534763174,1.5135808610279036,26.122286444451728,1.507,4.57,5.093999999999999
3.8472772380180067,1.510254654814259,26.143448778097373,1.506,4.586,7.561999999999999
3.8556155328405772,1.5130591412666783,26.149944562971278,1.507,4.597,10.062
3.8616505157065295,1.5129911614713423,26.143189778438558,1.507,4.602,12.578000000000001
3.8667080460966186,1.515155008880629,26.135267371424014,1.506,4.608,15.109
3.8709924539503247,1.5129064653033208,26.13668395942459,1.507,4.613,17.625
3.874899795787328,1.5127834300555916,26.12725788838106,1.507,4.619,20.156
3.87862794496448,1.511228312465607,26.129949011845664,1.507,4.619,22.703000000000003
3.8815435978725894,1.5126306214713081,26.12913866985604,1.507,4.624,25.187000000000005
3.8849324699562993,1.5127493700704537,26.13576213851199,1.507,4.624,27.656
3.8877774263016964,1.515821978132257,26.122590906312606,1.506,4.629,30.125
3.8907396550888262,1.511563022901717,26.119805410510263,1.507,4.629,32.594
3.893508577105493,1.5168886733628286,26.11941187366375,1.507,4.635,35.125
3.895727289776697,1.5128473187712879,26.12453886302999,1.507,4.635,37.64
3.898205514582153,1.5091411801938355,26.128137144123436,1.507,4.64,40.172000000000004
3.900848694262526,1.5101060303047535,26.12622053689819,1.507,4.64,42.687000000000005
3.903589173440049,1.5132521478548957,26.117428144270942,1.507,4.646,45.219
3.905323965185006,1.5118287806499315,26.120747014159036,1.507,4.646,47.734
3.9076813490425946,1.5130228017229297,26.12026925417438,1.507,4.651,50.234
3.909854175553524,1.5118649078497841,26.11371216743829,1.507,4.651,52.703
3.911904542544511,1.513434073112104,26.1223779940674,1.507,4.651,55.172
3.914126325810559,1.5134351513755562,26.127512425394755,1.506,4.656,57.703
3.916007048330826,1.5132460814661148,26.124455839256786,1.507,4.656,60.219
3.918202624406697,1.5137884139614066,26.12441047897083,1.507,4.656,62.75
3.9200752973399644,1.511737906896868,26.123518925689208,1.507,4.662,65.265
3.9219940011686125,1.5112905785585706,26.121673740309156,1.507,4.662,67.734
3.9235408292232896,1.513955629709739,26.132109064488446,1.507,4.662,70.219
3.925538023840897,1.5133945532374642,26.121441985260812,1.507,4.667,72.672
3.9273321596559345,1.5158031762151905,26.122398987719894,1.507,4.667,75.156
3.9288431738153715,1.5123455954386453,26.11719427928569,1.507,4.667,77.625
3.9307076127478515,1.5106969350753359,26.12280307278228,1.506,4.667,80.156
3.932231981082156,1.5130198548039726,26.12056335805387,1.507,4.672,82.672
3.9338460525351366,1.5137930627924296,26.12579635520687,1.507,4.672,85.219
3.9357078414107285,1.516449304404686,26.12202287035275,1.507,4.678,87.75
3.9372968856066173,1.5128701468317334,26.128376764542953,1.507,4.678,90.265
3.938836576762808,1.5118130406087045,26.125580394759346,1.507,4.678,92.797
3.9404033005775077,1.513473607558643,26.13472199010663,1.507,4.683,95.31200000000001
3.9419574391681844,1.5108068342444858,26.130875855959168,1.507,4.683,97.85900000000001
3.9432622834455233,1.5145136596239337,26.127201172792457,1.507,4.683,100.39
3.9448476857474035,1.5127984660467386,26.118544931832705,1.506,4.683,102.906
3.946436995970339,1.5128652078691187,26.12978266468753,1.507,4.689,105.422
3.947866907974121,1.5119174604277665,26.127899501124137,1.507,4.689,107.953
3.9492252538442454,1.5120521365743784,26.135637322186557,1.507,4.689,110.469
3.9503330808010646,1.5139513171750567,26.134350803930865,1.507,4.689,113.0
3.951911286430866,1.5124076751170568,26.135470246479862,1.507,4.694,115.515
3.953377345819554,1.5146324771469752,26.141619908808853,1.507,4.694,118.047
3.9545324193139093,1.5118717276245777,26.14570607639218,1.507,4.694,120.625
3.955551722182897,1.5138869045418721,26.14333697932261,1.507,4.694,123.125
3.957093189425258,1.5137520971523473,26.14426656318515,1.507,4.699,125.594
3.958187157992443,1.5146777629358312,26.144586540117107,1.507,4.699,128.062
3.9593991255989653,1.514094210969374,26.146330765714133,1.507,4.699,130.547
3.9607525784301827,1.515970734711452,26.13676080983775,1.507,4.699,133.062
3.961832398462516,1.5106625759151255,26.142928364480415,1.507,4.699,135.594
3.962899011211689,1.5113981446423306,26.14520530061364,1.507,4.705,138.109
3.9638782255473837,1.5102006499539395,26.152238314460806,1.507,4.705,140.64
3.964993571550545,1.51532967422372,26.140185739942744,1.507,4.705,143.156
3.9659165290414458,1.5151370980526866,26.152180703892608,1.507,4.705,145.687
3.967184364916261,1.5146302755212508,26.15501046767451,1.507,4.705,148.203
3.9684816738748974,1.5181422247200225,26.16005481348035,1.507,4.71,150.781
3.969268166420286,1.514041538444137,26.160037991202273,1.507,4.71,153.312
3.9705277312726994,1.508302034714924,26.16843715546749,1.507,4.71,155.828
3.971446162233914,1.5120071669274266,26.166387910956328,1.507,4.71,158.359
3.972355764679522,1.5124221739926653,26.1744874634157,1.507,4.71,160.875
3.9734786223599943,1.5124972915634325,26.177738015581788,1.507,4.716,163.406
3.974884073687855,1.5179987844764562,26.172778413719467,1.507,4.716,165.922
3.9750402817502017,1.5117521199921309,26.18036454376057,1.507,4.716,168.453
3.9763199443416464,1.5139678948544861,26.186072361664355,1.507,4.716,170.969
3.976972126678573,1.5114410363156425,26.18893887316573,1.507,4.716,173.484
3.978010680711879,1.5164218968751009,26.186858886695568,1.507,4.716,176.015
3.9789040837884673,1.5130752139748724,26.193887442095814,1.506,4.721,178.531
3.979693683229169,1.5148044804437766,26.197359773613233,1.507,4.721,181.031
3.980365657521538,1.512268262856717,26.192290730701938,1.507,4.721,183.5
3.981383533883559,1.514103959285172,26.206549355672557,1.507,4.721,186.015
3.981954706907175,1.5140698878613252,26.204341607862908,1.507,4.721,188.531
3.9829513681974773,1.5130446161955564,26.20681155452204,1.507,4.721,191.062
3.983787959914449,1.5132749609101162,26.215684503462032,1.507,4.721,193.578
3.9844705996990655,1.5133525647183288,26.217679540699162,1.507,4.726,196.109
3.9852295883307822,1.512246632163369,26.217377814836176,1.507,4.726,198.625
3.9859850885921504,1.5121778584290446,26.222166290553858,1.507,4.726,201.156
3.9867655730498504,1.5124280174732934,26.233451562794734,1.507,4.726,203.672
3.9876067302643055,1.512730449592681,26.228281091039797,1.507,4.726,206.203
